company_id,group_id,country,currency,erp,created_at
COMP_0043,GROUP_0185,,EUR,businessCentral,2026-02-27 09:49:47
COMP_0129,GROUP_0185,,EUR,businessCentral,2026-02-27 09:28:40
COMP_0177,GROUP_0185,,EUR,businessCentral,2026-02-27 09:10:43
COMP_0473,GROUP_0185,,EUR,businessCentral,2026-02-27 09:41:54
COMP_0497,GROUP_0185,,EUR,businessCentral,2026-02-27 10:20:35
COMP_0591,GROUP_0185,,EUR,businessCentral,2026-02-27 10:41:29
COMP_0592,GROUP_0185,,EUR,businessCentral,2026-02-27 10:22:25
COMP_0874,GROUP_0185,,EUR,businessCentral,2026-02-27 10:49:14
COMP_0912,GROUP_0185,,EUR,businessCentral,2026-02-27 10:31:13
COMP_0992,GROUP_0185,,EUR,businessCentral,2026-02-27 10:06:12
COMP_1002,GROUP_0185,,EUR,businessCentral,2026-02-27 10:16:40
COMP_0210,GROUP_0117,,EUR,,2025-10-06 08:19:13
COMP_0347,GROUP_0117,,EUR,,2025-10-06 08:19:53
COMP_0515,GROUP_0117,,EUR,,2025-10-06 08:17:38
COMP_0584,GROUP_0117,,EUR,,2025-10-06 08:20:15
COMP_0802,GROUP_0117,,EUR,,2025-10-06 08:18:29
COMP_0997,GROUP_0117,,EUR,,2025-10-06 08:19:31
COMP_0027,GROUP_0241,,EUR,businessCentral,2026-05-08 13:36:32
COMP_0044,GROUP_0241,,EUR,businessCentral,2026-05-08 13:37:47
COMP_0048,GROUP_0241,,EUR,businessCentral,2026-05-08 13:38:55
COMP_0499,GROUP_0241,,EUR,businessCentral,2026-05-08 13:39:17
COMP_0688,GROUP_0241,,EUR,businessCentral,2026-05-08 13:43:04
COMP_0698,GROUP_0241,,EUR,businessCentral,2026-05-08 13:42:49
COMP_1273,GROUP_0241,,EUR,businessCentral,2026-05-08 13:42:13
COMP_0748,GROUP_0074,,EUR,,2024-06-24 10:34:41
COMP_0496,GROUP_0137,,EUR,netsuite,2024-11-11 10:27:36
COMP_0960,GROUP_0137,,EUR,netsuite,2024-11-11 10:28:11
COMP_1085,GROUP_0137,,AUD,netsuite,2024-11-11 10:30:42
COMP_1222,GROUP_0137,,MXN,netsuite,2024-11-11 10:30:12
COMP_0335,GROUP_0214,,EUR,,2025-11-14 09:08:19
COMP_0427,GROUP_0214,,EUR,navision,2023-05-18 11:17:57
COMP_0531,GROUP_0214,,EUR,navision,2023-05-18 11:18:05
COMP_0031,GROUP_0035,ES,EUR,businessCentral,2025-12-26 13:05:31
COMP_0138,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:20
COMP_0165,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:30
COMP_0194,GROUP_0035,,EUR,businessCentral,2024-03-06 08:44:11
COMP_0197,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:45:00
COMP_0405,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:43
COMP_0659,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:34
COMP_0685,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:25
COMP_0707,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:52
COMP_0794,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:45:09
COMP_0955,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:56
COMP_0987,GROUP_0035,,EUR,businessCentral,2024-03-06 08:44:16
COMP_1134,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:45:04
COMP_1279,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:01
COMP_0101,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:35:59
COMP_0231,GROUP_0108,,EUR,businessCentral,2024-12-09 16:41:16
COMP_0242,GROUP_0108,ES,EUR,businessCentral,2026-06-18 13:59:08
COMP_0322,GROUP_0108,,EUR,businessCentral,2024-12-09 16:40:28
COMP_0527,GROUP_0108,ES,EUR,businessCentral,2025-07-08 13:33:24
COMP_0587,GROUP_0108,,EUR,businessCentral,2024-12-09 16:43:20
COMP_0638,GROUP_0108,,EUR,businessCentral,2024-12-09 16:40:51
COMP_0692,GROUP_0108,,GBP,businessCentral,2024-12-09 16:42:51
COMP_0779,GROUP_0108,,EUR,businessCentral,2024-12-09 16:44:12
COMP_0879,GROUP_0108,,EUR,businessCentral,2024-12-09 16:42:17
COMP_0913,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:39:31
COMP_0927,GROUP_0108,,EUR,businessCentral,2024-12-09 16:39:03
COMP_1013,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:40:02
COMP_1017,GROUP_0108,ES,EUR,businessCentral,2025-07-08 13:25:34
COMP_1030,GROUP_0108,ES,EUR,businessCentral,2025-07-08 13:24:14
COMP_1081,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:37:41
COMP_1089,GROUP_0108,,USD,businessCentral,2024-12-09 16:43:47
COMP_1127,GROUP_0108,,EUR,businessCentral,2024-12-09 16:38:08
COMP_1165,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:38:30
COMP_0235,GROUP_0028,,EUR,,2025-10-27 15:47:42
COMP_0544,GROUP_0208,,EUR,,2025-01-21 10:06:13
COMP_1233,GROUP_0208,,EUR,,2025-01-21 10:07:14
COMP_0094,GROUP_0021,,EUR,a3,2023-11-08 10:02:54
COMP_0871,GROUP_0021,,EUR,a3,2023-11-08 10:02:49
COMP_0925,GROUP_0021,,EUR,,2023-11-16 09:53:05
COMP_0052,GROUP_0142,,EUR,,2024-09-10 18:40:39
COMP_0068,GROUP_0142,,EUR,,2024-09-10 18:42:08
COMP_0136,GROUP_0142,,EUR,,2024-09-10 18:47:19
COMP_0186,GROUP_0142,,EUR,,2024-09-10 18:42:27
COMP_0289,GROUP_0142,,EUR,,2024-09-10 18:41:49
COMP_0362,GROUP_0142,,EUR,,2024-09-10 18:42:51
COMP_0400,GROUP_0142,,EUR,,2024-09-10 18:43:11
COMP_0494,GROUP_0142,,EUR,,2024-09-10 18:44:26
COMP_0513,GROUP_0142,,EUR,,2024-09-10 18:48:32
COMP_0751,GROUP_0142,,EUR,,2024-09-10 18:48:55
COMP_0863,GROUP_0142,,EUR,,2024-11-19 09:12:28
COMP_0870,GROUP_0142,,EUR,,2024-09-10 18:41:03
COMP_0888,GROUP_0142,,EUR,,2024-09-10 18:41:28
COMP_0892,GROUP_0142,,EUR,,2024-09-10 18:47:30
COMP_0967,GROUP_0142,,EUR,,2024-09-10 18:48:47
COMP_0978,GROUP_0142,,EUR,,2024-09-10 18:40:15
COMP_1033,GROUP_0142,,EUR,,2024-09-10 18:44:45
COMP_1073,GROUP_0142,,EUR,,2024-09-10 18:39:24
COMP_1082,GROUP_0142,,EUR,,2024-09-10 18:40:52
COMP_1219,GROUP_0142,,EUR,,2024-09-10 18:43:00
COMP_1234,GROUP_0142,,EUR,,2024-09-10 18:43:22
COMP_1238,GROUP_0142,,EUR,,2024-09-10 18:47:41
COMP_1086,GROUP_0193,,EUR,,2023-10-24 08:39:51
COMP_0586,GROUP_0047,,EUR,businessCentral,2026-01-28 08:59:05
COMP_0742,GROUP_0047,,EUR,businessCentral,2026-01-28 08:59:39
COMP_1043,GROUP_0047,,EUR,businessCentral,2026-01-28 08:56:31
COMP_1050,GROUP_0047,,EUR,businessCentral,2026-03-30 14:08:56
COMP_1161,GROUP_0047,,EUR,businessCentral,2026-03-30 14:08:10
COMP_0193,GROUP_0224,,EUR,sage200,2025-09-02 15:50:03
COMP_0200,GROUP_0224,,EUR,sage200,2025-09-02 15:49:16
COMP_0394,GROUP_0224,,EUR,sage200,2025-09-02 15:50:36
COMP_0003,GROUP_0044,,EUR,businessCentral,2026-06-19 11:55:34
COMP_0114,GROUP_0044,,EUR,businessCentral,2026-06-19 11:59:26
COMP_0184,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:25
COMP_0185,GROUP_0044,,EUR,businessCentral,2026-06-19 11:54:52
COMP_0187,GROUP_0044,,PLN,businessCentral,2026-06-19 11:58:41
COMP_0237,GROUP_0044,,GBP,businessCentral,2026-06-19 11:58:51
COMP_0352,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:54
COMP_0472,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:10
COMP_0576,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:43
COMP_0740,GROUP_0044,,EUR,businessCentral,2026-06-19 11:59:57
COMP_0986,GROUP_0044,,EUR,businessCentral,2026-06-19 11:59:47
COMP_1097,GROUP_0044,,EUR,businessCentral,2026-06-19 11:59:04
COMP_1225,GROUP_0044,,EUR,businessCentral,2026-06-19 11:53:36
COMP_0023,GROUP_0237,BE,EUR,netsuite,2025-05-28 19:51:42
COMP_0091,GROUP_0237,,EUR,netsuite,2025-06-30 13:56:17
COMP_0556,GROUP_0237,,DKK,,2025-05-27 16:46:20
COMP_0975,GROUP_0237,NL,EUR,netsuite,2025-06-30 13:55:49
COMP_1232,GROUP_0237,,EUR,,2025-06-30 13:56:02
COMP_0160,GROUP_0106,ES,EUR,,2025-02-10 10:41:20
COMP_0555,GROUP_0106,ES,EUR,,2025-02-10 10:41:59
COMP_1150,GROUP_0106,ES,EUR,,2025-02-10 10:41:29
COMP_0090,GROUP_0116,,EUR,netsuite,2023-08-17 15:15:00
COMP_0270,GROUP_0116,Alemania,EUR,netsuite,2024-02-15 15:08:36
COMP_0340,GROUP_0116,,EUR,netsuite,2023-08-17 15:15:23
COMP_0361,GROUP_0116,,DKK,netsuite,2023-08-17 15:15:46
COMP_0460,GROUP_0116,,GBP,netsuite,2023-08-17 15:15:39
COMP_0693,GROUP_0116,,EUR,,2024-06-12 13:59:48
COMP_0822,GROUP_0116,,COP,netsuite,2023-08-17 15:15:53
COMP_1162,GROUP_0116,,EUR,netsuite,2023-08-17 15:15:08
COMP_1026,GROUP_0186,,EUR,businessCentral,2026-04-20 11:39:50
COMP_0459,GROUP_0051,,EUR,,2025-09-22 07:52:30
COMP_0605,GROUP_0051,,GBP,,2025-09-22 07:52:04
COMP_0762,GROUP_0051,,EUR,,2025-09-22 07:53:15
COMP_1066,GROUP_0051,,EUR,,2025-09-22 07:51:02
COMP_0798,GROUP_0057,,EUR,businessOne,2025-09-05 11:38:14
COMP_1149,GROUP_0057,,EUR,businessOne,2025-09-05 11:26:40
COMP_0173,GROUP_0019,,EUR,businessCentral,2025-06-17 11:30:15
COMP_1230,GROUP_0019,,EUR,businessCentral,2025-06-17 11:30:54
COMP_1269,GROUP_0019,,EUR,businessCentral,2025-06-17 11:27:06
COMP_0239,GROUP_0202,,EUR,businessCentral,2024-10-31 14:30:40
COMP_0450,GROUP_0202,,EUR,businessCentral,2024-10-31 14:32:00
COMP_0511,GROUP_0202,,EUR,businessCentral,2024-10-31 14:31:20
COMP_0525,GROUP_0202,,EUR,businessCentral,2024-10-31 14:32:21
COMP_1142,GROUP_0202,,EUR,businessCentral,2024-10-31 14:31:42
COMP_1173,GROUP_0202,,EUR,businessCentral,2024-10-31 14:32:11
COMP_0180,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:26
COMP_0253,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:14
COMP_0509,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:42
COMP_0726,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:35
