product_id,company_id,label,type,bank_name,service,currency,created_at,granted,outstanding,liquidity
PRODUCT_06325,COMP_0058,CONFIRMING_08,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-28 06:46:19,-500000,-497000,3000
PRODUCT_06329,COMP_0446,LINEOFCREDIT_04,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2025-12-16 13:16:26,-750000,0,750000
PRODUCT_06331,COMP_0517,LINEOFCREDIT_03,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-12-18 12:11:24,-75000,-74480.31,519.69
PRODUCT_06333,COMP_0550,LINEOFCREDIT_04,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-08 12:51:16,-83000,-83000,
PRODUCT_06335,COMP_1047,LOAN_01,loan,iberCaja,ibercaja,EUR,2026-07-16 13:02:18,,-870033.79,
PRODUCT_06336,COMP_0180,LOAN_13,loan,Banco Santander,santander_emp,EUR,2025-03-27 15:07:02,-7810.99,0,
PRODUCT_06342,COMP_0919,LINEOFCREDIT_08,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-11-03 10:43:56,-2200000,-2085977.91,114022.09
PRODUCT_06346,COMP_0420,LOAN_05,loan,Abanca Empresas,abanca_emp,EUR,2026-05-20 11:19:59,-532845.63,-485187.17,
PRODUCT_06347,COMP_0047,GUARANTEE_03,guarantee,Banco Santander Empresas,santander_emp,EUR,2025-09-24 10:14:49,-5930,0,
PRODUCT_06354,COMP_0664,LOAN_05,loan,Bankinter Empresas,bankinter_emp,EUR,2026-03-13 11:43:10,-243626.11,-214822.61,
PRODUCT_06357,COMP_0467,LEASING_01,leasing,Caixabank Empresas,caixa_emp,EUR,2025-06-02 08:40:54,-23414.04,-16883.11,
PRODUCT_06359,COMP_1169,LOAN_16,loan,Banco Santander Empresas,santander_emp,EUR,2026-08-20 06:27:40,-96000,-96000,
PRODUCT_06361,COMP_0004,LOAN_03,loan,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-03-13 11:53:53,-154912.88,-111533.89,
PRODUCT_06364,COMP_1053,GUARANTEE_01,guarantee,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-07 11:54:35,-275000,-196106.8,
PRODUCT_06369,COMP_0326,CONFIRMING_01,confirming,BBVA Net Cash Empresas,bbva_emp,EUR,2026-08-14 09:28:15,-500000,137498.15,637498.15
PRODUCT_06370,COMP_0444,CONFIRMING_07,confirming,Banco Santander Empresas,santander_emp,EUR,2026-03-12 11:20:29,-2000000,0,2000000
PRODUCT_06373,COMP_0919,CONFIRMING_14,confirming,Banco Santander Empresas,santander_emp,EUR,2025-11-03 10:37:28,-1250000,0,1250000
PRODUCT_06376,COMP_0169,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-08-13 08:10:30,-200000,-500,199500
PRODUCT_06390,COMP_0597,LOAN_13,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-11-06 13:00:56,-257480.51,-115944.64,
PRODUCT_06392,COMP_0491,LINEOFCREDIT_03,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2024-09-24 11:51:59,-78000,-77374.74,625.26
PRODUCT_06393,COMP_0958,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-03-06 15:44:00,-7000,-2765.99,4234.01
PRODUCT_06401,COMP_0071,LINEOFCREDIT_04,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-02-12 16:30:20,-250000,-37229.39,212770.61
PRODUCT_06402,COMP_0982,LINEOFCREDIT_03,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-03-25 10:07:20,-500000,-191829.05,308170.95
PRODUCT_06403,COMP_0505,LINEOFCREDIT_04,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2026-07-13 06:25:15,-2000000,0,2000000
PRODUCT_06408,COMP_0087,LOAN_22,loan,Banco Santander Empresas,santander_emp,EUR,2025-02-07 08:14:05,-839025,0,
PRODUCT_06410,COMP_0909,LINEOFCREDIT_11,lineofcredit,Bankinter,bankinter_emp,EUR,2025-04-14 09:11:24,-800000,18399.53,818399.53
PRODUCT_06412,COMP_0653,LOAN_95,loan,Other (customer-defined),custom,EUR,2025-08-22 10:47:36,-300000,0,
PRODUCT_06417,COMP_0653,LOAN_96,loan,Other (customer-defined),custom,EUR,2025-08-28 08:03:19,-110000,0,
PRODUCT_06419,COMP_0653,LOAN_97,loan,Other (customer-defined),custom,EUR,2025-08-27 10:42:20,-45000,0,
PRODUCT_06420,COMP_0351,CONFIRMING_03,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-14 07:27:47,-0.01,0,0.01
PRODUCT_06421,COMP_0919,LINEOFCREDIT_09,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-11-03 10:37:28,,0,
PRODUCT_06422,COMP_0653,LOAN_98,loan,Other (customer-defined),custom,EUR,2025-08-27 10:39:45,-20000,0,
PRODUCT_06425,COMP_0402,LINEOFCREDIT_04,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2025-07-29 11:31:06,-4000000,-2999979.62,1000020.38
PRODUCT_06440,COMP_0909,CONFIRMING_12,confirming,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-4000000,0,4000000
PRODUCT_06443,COMP_0216,LOAN_06,loan,Abanca Empresas,abanca_emp,EUR,2026-03-04 12:32:46,-5386656.68,-3480615.39,
PRODUCT_06452,COMP_0965,LEASING_15,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-17 15:50:46,-2657229.67,-2423044.86,
PRODUCT_06458,COMP_0597,LOAN_14,loan,Caja Rural De Navarra,ruralvia_navarra,EUR,2025-11-06 12:02:54,-96673.42,-86420.69,
PRODUCT_06459,COMP_0495,LOAN_03,loan,Caixabank Empresas,caixa_emp,EUR,2025-12-11 08:58:24,-59941.59,-43028.83,
PRODUCT_06463,COMP_0909,CONFIRMING_13,confirming,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-4000000,0,4000000
PRODUCT_06465,COMP_1230,CONFIRMING_02,confirming,Caixabank Empresas,caixa_emp,EUR,2025-06-19 10:31:12,,0,
PRODUCT_06467,COMP_0942,GUARANTEE_05,guarantee,Banco Santander,santander_emp,EUR,2023-09-15 13:33:46,-20000,-20000,223.52
PRODUCT_06476,COMP_0850,LOAN_02,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-13 15:41:05,-200000,-119211.07,
PRODUCT_06481,COMP_0988,LINEOFCREDIT_03,lineofcredit,Deutsche Bank Empresas,deutschebank_emp,EUR,2026-03-04 08:44:02,-500000,-93786.68,406213.32
PRODUCT_06489,COMP_0447,LINEOFCREDIT_09,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19,-4000,0,4000
PRODUCT_06491,COMP_0653,LOAN_99,loan,Other (customer-defined),custom,EUR,2025-08-27 15:15:26,-200000,0,
PRODUCT_06493,COMP_1267,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-11-03 11:22:08,-150000,-122447.5,27552.5
PRODUCT_06496,COMP_0235,LEASING_26,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 16:40:50,-44928.24,-27645.12,
PRODUCT_06497,COMP_0919,CONFIRMING_15,confirming,Caixabank Empresas,caixa_emp,USD,2025-11-03 10:43:56,,0,
PRODUCT_06498,COMP_0087,LOAN_23,loan,Banco Santander Empresas,santander_emp,EUR,2026-05-13 11:35:51,-1000000,0,
PRODUCT_06502,COMP_1169,CONFIRMING_01,confirming,Caixabank Empresas,caixa_emp,EUR,2025-11-06 11:08:28,,0,
PRODUCT_06507,COMP_0351,LINEOFCREDIT_10,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2026-07-14 07:27:47,-1499900,-985353.55,514546.45
PRODUCT_06509,COMP_0471,LINEOFCREDIT_11,lineofcredit,Abanca,abanca_emp,EUR,2024-03-13 12:19:52,-500000,-493852.62,6147.38
PRODUCT_06511,COMP_0909,CONFIRMING_14,confirming,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-4000000,0,4000000
PRODUCT_06513,COMP_0956,GUARANTEE_15,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-29 11:25:16,-12150,-12150,
PRODUCT_06514,COMP_1216,CONFIRMING_01,confirming,Banco Sabadell Empresas,sabadell_emp,EUR,2025-10-01 07:47:19,-2000,0,2000
PRODUCT_06517,COMP_0009,LOAN_03,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-01 16:06:38,-7000000,0,
PRODUCT_06521,COMP_1038,LOAN_09,loan,Abanca Empresas,abanca_emp,EUR,2026-03-20 10:48:49,,0,
PRODUCT_06522,COMP_0696,LINEOFCREDIT_06,lineofcredit,Banca March,bancamarch,EUR,2026-05-11 11:44:08,-1000000,-1363.14,998636.86
PRODUCT_06526,COMP_0169,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2025-05-16 12:16:28,-96666.77,-70000.13,
PRODUCT_06531,COMP_1171,CONFIRMING_07,confirming,Banco Santander,santander_emp,EUR,2024-07-01 11:58:03,-1010000,0,476689.93
PRODUCT_06534,COMP_0604,LOAN_02,loan,Banca March,bancamarch,EUR,2026-07-27 05:38:27,-20000000,-20000000,
PRODUCT_06539,COMP_1038,CONFIRMING_03,confirming,Banco Santander Empresas,santander_emp,EUR,2025-09-09 11:29:48,-10000000,0,10000000
PRODUCT_06540,COMP_1149,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-09-12 08:33:05,-2880000,-936035.61,
PRODUCT_06541,COMP_1038,CONFIRMING_04,confirming,Banco Santander Empresas,santander_emp,EUR,2025-09-09 11:29:48,-10000000,0,10000000
PRODUCT_06542,COMP_0180,LOAN_14,loan,Bankinter,bankinter_emp,EUR,2025-10-06 13:31:27,-450000,0,
PRODUCT_06545,COMP_0568,CONFIRMING_01,confirming,Caixabank Empresas,caixa_emp,EUR,2025-07-03 12:29:31,,0,
PRODUCT_06553,COMP_0743,LINEOFCREDIT_01,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-09-26 11:23:19,-45000,455646.11,500646.11
PRODUCT_06555,COMP_0496,GUARANTEE_01,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2024-11-14 17:27:24,-52000,-52000,
PRODUCT_06557,COMP_0004,LINEOFCREDIT_01,lineofcredit,RuralVia Empresas,ruralvia_emp,EUR,2026-03-05 11:14:16,-1000000,218118.56,1218118.56
PRODUCT_06560,COMP_1016,GUARANTEE_01,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-20 13:10:47,-150000,0,
PRODUCT_06562,COMP_0186,LOAN_01,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-06-18 07:40:29,-500000,-163812.82,
PRODUCT_06563,COMP_0642,GUARANTEE_01,guarantee,BBVA Net Cash Empresas,bbva_emp,EUR,2025-11-19 20:45:42,-130000,-130000,
PRODUCT_06575,COMP_0007,GUARANTEE_03,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-09-04 08:02:52,-500000,-400000,
PRODUCT_06576,COMP_1169,CONFIRMING_02,confirming,Caixabank Empresas,caixa_emp,EUR,2025-11-06 11:08:28,,-1089,
PRODUCT_06581,COMP_0136,LOAN_02,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-10-11 09:26:38,-500000,-426578.65,
PRODUCT_06583,COMP_1260,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-05 12:25:32,-300000,0,307250.43
PRODUCT_06598,COMP_0498,LOAN_03,loan,Caixabank Empresas,caixa_emp,EUR,2026-03-10 09:29:11,-15000000,-13200000,
PRODUCT_06599,COMP_0793,LINEOFCREDIT_04,lineofcredit,RuralVia Empresas,ruralvia_emp,EUR,2026-03-12 09:40:01,-150000,639693.52,789693.52
PRODUCT_06607,COMP_0365,LINEOFCREDIT_01,lineofcredit,Credit Lyonnais Business,creditlyonnais-business,EUR,2026-05-06 08:58:18,-5000000,-4000000,1000000
PRODUCT_06613,COMP_0143,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2024-09-24 11:51:59,-20500,-21994.11,19528.43
PRODUCT_06617,COMP_0354,CONFIRMING_03,confirming,Banco Santander,santander_emp,EUR,2024-04-11 07:13:23,-4000000,0,4000000
PRODUCT_06623,COMP_1284,MORTGAGE_14,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:04:51,-138504.49,-132966.49,
PRODUCT_06624,COMP_0544,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2025-02-19 10:33:57,-1000000,0,1000000
PRODUCT_06628,COMP_0956,GUARANTEE_16,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-04-29 14:43:31,,-27383.75,
PRODUCT_06629,COMP_0906,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2026-01-08 14:41:29,-50000,12025.32,62025.32
PRODUCT_06634,COMP_1282,LOAN_03,loan,Other (customer-defined),custom,EUR,2024-02-20 11:21:29,,0,
PRODUCT_06635,COMP_0653,LOAN_100,loan,Other (customer-defined),custom,EUR,2025-08-22 08:27:04,-100000,0,
PRODUCT_06638,COMP_0094,LOAN_02,loan,Caixabank,caixa_emp,EUR,2023-12-11 15:29:08,-240000,-5187.74,223.52
PRODUCT_06651,COMP_1068,FACTORING_02,factoring,Unicaja Empresas,unicaja_emp,EUR,2026-02-05 15:48:33,-250,5000,5250
PRODUCT_06652,COMP_0087,LOAN_24,loan,Banco Santander Empresas,santander_emp,EUR,2024-10-18 11:05:51,-4000000,0,
PRODUCT_06654,COMP_0653,LOAN_101,loan,Other (customer-defined),custom,EUR,2025-08-27 11:21:27,-20000,0,
PRODUCT_06657,COMP_0173,LOAN_05,loan,Banco Santander Empresas,santander_emp,EUR,2025-06-19 11:46:16,-362007.47,0,
PRODUCT_06658,COMP_0697,LOAN_03,loan,Credit Du Nord,credit-du-nord,EUR,2024-04-04 14:19:37,-600000,0,223.52
PRODUCT_06663,COMP_0816,LOAN_09,loan,Kutxabank,kutxabank_emp,EUR,2023-05-30 14:36:14,,-10417.02,223.52
PRODUCT_06670,COMP_1038,LEASING_07,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2026-05-29 13:41:44,-196000,-181390.4,
PRODUCT_06671,COMP_0007,LOAN_20,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-23 12:00:27,-500000,-473671.03,
PRODUCT_06674,COMP_0969,LINEOFCREDIT_03,lineofcredit,RuralVia,ruralvia_emp,EUR,2024-07-05 09:51:45,-83333.34,-35636.69,47696.65
PRODUCT_06676,COMP_0686,RENTING_08,renting,Banco Santander Empresas,santander_emp,EUR,2024-09-05 15:20:31,-1729.28,0,
PRODUCT_06677,COMP_0491,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2024-09-24 11:07:20,-1656.29,0,
PRODUCT_06680,COMP_0594,LEASING_02,leasing,Caixabank Empresas,caixa_emp,EUR,2025-06-20 08:25:07,-35605,-27335.13,
PRODUCT_06684,COMP_0444,CONFIRMING_08,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-14 14:42:01,-2500000,-1697830.53,802169.47
PRODUCT_06686,COMP_0798,LEASING_08,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 15:00:12,-25184.97,-3795.02,
PRODUCT_06687,COMP_0420,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2026-05-27 16:41:34,-862543.02,-824512.5,
PRODUCT_06688,COMP_0128,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2025-03-18 15:47:10,-30000,-643.52,
PRODUCT_06691,COMP_0400,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-09-17 13:28:16,-300000,0,300000
PRODUCT_06692,COMP_0173,LOAN_06,loan,Deutsche Bank Empresas,deutschebank_emp,EUR,2025-07-03 12:34:34,-1500000,-157526.19,
PRODUCT_06694,COMP_0623,LINEOFCREDIT_05,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-04-09 10:47:22,-610000,-609768.65,231.35
PRODUCT_06699,COMP_0100,LOAN_05,loan,Deutsche Bank,deutschebank,EUR,2025-05-19 21:02:12,-15662475.62,-15432861.77,
PRODUCT_06703,COMP_0909,LINEOFCREDIT_12,lineofcredit,iberCaja,ibercaja,EUR,2025-01-29 10:21:55,0,0,
PRODUCT_06707,COMP_0007,LOAN_21,loan,Bankinter Empresas,bankinter_emp,EUR,2026-03-18 15:20:41,-500000,-366501.49,
PRODUCT_06709,COMP_1262,LOAN_02,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-23 09:24:06,-1095728.13,-1095728.13,
PRODUCT_06716,COMP_1038,LOAN_10,loan,Other (customer-defined),custom,EUR,2026-03-20 09:18:08,-66000,0,
PRODUCT_06717,COMP_0924,LOAN_03,loan,Deutsche Bank (ES) - Empresas,ins_127317,EUR,2025-05-16 06:01:00,-1388822.05,-1017078.21,
PRODUCT_06719,COMP_0047,LOAN_14,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-09-09 12:45:09,-154978.58,-109755.11,
PRODUCT_06723,COMP_1279,LINEOFCREDIT_01,lineofcredit,BBVA,bbva_emp,EUR,2024-03-11 11:08:52,-186372.32,0,186372.32
PRODUCT_06728,COMP_0745,LOAN_11,loan,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-03-13 11:59:32,-1210092.83,-1189972,
PRODUCT_06730,COMP_1036,LEASING_22,leasing,Banco Sabadell Empresas,sabadell_emp,EUR,2026-08-21 12:19:33,-506000,-184605.67,
PRODUCT_06740,COMP_1272,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-05 14:03:23,-150000,-75233.28,74766.72
PRODUCT_06743,COMP_0248,GUARANTEE_04,guarantee,Banco Santander Empresas,santander_emp,EUR,2025-11-06 08:19:09,,-5357.53,
PRODUCT_06746,COMP_0354,LINEOFCREDIT_02,lineofcredit,BBVA,bbva_emp,EUR,2025-06-13 11:23:30,-500000,0,500000
PRODUCT_06751,COMP_1038,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-09 11:29:48,-2000,0,2000
PRODUCT_06753,COMP_0793,LOAN_02,loan,RuralVia Empresas,ruralvia_emp,EUR,2026-06-03 09:57:39,-200000,-187652.62,
PRODUCT_06754,COMP_0570,GUARANTEE_01,guarantee,Cajamar,cajamar,EUR,2026-04-07 09:37:08,,-4000000,
PRODUCT_06755,COMP_0550,LINEOFCREDIT_05,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-01 13:32:30,-160250,-160250,
PRODUCT_06757,COMP_0471,LOAN_07,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-05-20 15:00:33,-2000000,-1875527.25,
PRODUCT_06758,COMP_0812,GUARANTEE_03,guarantee,Banca March,bancamarch,EUR,2023-04-15 06:22:58,-6010.12,-6010.12,223.52
PRODUCT_06759,COMP_0173,LOAN_07,loan,Banco Santander Empresas,santander_emp,EUR,2026-01-28 12:01:04,-137992.53,-63930.19,
PRODUCT_06760,COMP_0909,GUARANTEE_19,guarantee,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-2800000,-2797832.33,223.52
PRODUCT_06761,COMP_0181,GUARANTEE_01,guarantee,Banco Sabadell,sabadell_emp,EUR,2024-04-17 15:33:27,-475000,-163300,223.52
PRODUCT_06765,COMP_0956,GUARANTEE_17,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-29 11:25:16,-4132.23,-4132.23,
PRODUCT_06766,COMP_1002,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-09-15 14:14:53,-600000,-300000,300000
PRODUCT_06768,COMP_1012,LOAN_07,loan,Other (customer-defined),custom,EUR,2026-02-18 12:19:34,-499999.92,-333333.28,
PRODUCT_06769,COMP_1134,LOAN_01,loan,Caixabank,caixa_emp,EUR,2024-03-11 12:06:17,-6912.88,-2437.07,223.52
PRODUCT_06780,COMP_0023,LINEOFCREDIT_03,lineofcredit,In-house bank,inhousebanking,EUR,2026-08-26 13:08:37,,0,
PRODUCT_06781,COMP_1106,LINEOFCREDIT_02,lineofcredit,Caixabank,caixa,EUR,2026-05-26 14:33:56,-600000,-595926.64,4073.36
PRODUCT_06788,COMP_0505,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2026-07-13 06:12:55,-1500000,-221373.85,
PRODUCT_06789,COMP_0647,LINEOFCREDIT_01,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2024-09-23 15:13:50,-30000,0,30000
PRODUCT_06793,COMP_0686,LOAN_05,loan,Banco Santander,santander_emp,EUR,2024-07-01 11:58:04,-54608.44,0,
PRODUCT_06798,COMP_0909,CONFIRMING_15,confirming,Bankinter,bankinter_emp,EUR,2024-04-03 07:31:38,-860000,-414806.77,445193.23
PRODUCT_06801,COMP_0877,CONFIRMING_02,confirming,Banco Sabadell Empresas,sabadell_emp,EUR,2025-10-01 07:47:19,-2000,0,2000
PRODUCT_06802,COMP_0007,GUARANTEE_04,guarantee,Other (customer-defined),custom,EUR,2026-05-19 15:43:45,-3595856.5,-3595856.5,
PRODUCT_06803,COMP_0210,LOAN_04,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-10-21 10:30:01,-190748,-95374,
PRODUCT_06809,COMP_0277,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-03 12:26:13,-300000,5400.18,305400.18
PRODUCT_06814,COMP_0007,LOAN_22,loan,Other (customer-defined),custom,EUR,2026-03-31 09:14:58,-442772.66,-29520.66,
PRODUCT_06815,COMP_0596,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-31 11:24:22,-776000,-701999.64,
PRODUCT_06819,COMP_0653,LOAN_102,loan,Other (customer-defined),custom,EUR,2025-08-22 09:16:42,-100000,0,
PRODUCT_06820,COMP_0642,LEASING_01,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2025-09-30 08:28:54,-6167322.78,-5938168.63,
PRODUCT_06821,COMP_0094,LOAN_03,loan,Bankinter,bankinter_emp,EUR,2023-11-21 13:29:27,-50000,-35000,223.52
PRODUCT_06829,COMP_0604,CONFIRMING_04,confirming,Bankinter Empresas,bankinter_emp,EUR,2025-06-26 14:08:34,-3000000,0,3000000
PRODUCT_06833,COMP_1173,LOAN_02,loan,Bankinter Empresas,bankinter_emp,EUR,2026-05-13 14:29:34,-1000000,-1000000,
PRODUCT_06834,COMP_0399,LINEOFCREDIT_01,lineofcredit,Bankinter,bankinter_emp,EUR,2022-11-17 13:52:12,0,850671.85,223.52
PRODUCT_06835,COMP_0604,LOAN_03,loan,Abanca Empresas,abanca_emp,EUR,2024-10-17 16:01:12,-3168776,-3090854.9,
PRODUCT_06837,COMP_0070,LOAN_03,loan,BNP Paribas - Mabanque Corporate,mabanque-corporate,EUR,2025-11-19 10:01:45,-499979.99,-340746.28,
PRODUCT_06841,COMP_0825,LOAN_22,loan,Caixabank,caixa_emp,EUR,2023-04-26 12:49:34,-217018,223.52,223.52
PRODUCT_06843,COMP_0248,LEASING_10,leasing,Banco Santander Empresas,santander_emp,EUR,2025-11-13 13:10:31,-28851.8,-17239.84,
PRODUCT_06847,COMP_0798,LEASING_09,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 15:00:12,-23084.52,-1482.69,
PRODUCT_06858,COMP_0456,LOAN_03,loan,Other (customer-defined),custom,EUR,2025-10-15 15:41:58,-601300.42,-601300.42,
PRODUCT_06859,COMP_0200,LOAN_02,loan,Banca March,bancamarch,EUR,2025-11-25 10:27:26,-292000,0,
PRODUCT_06860,COMP_0023,LINEOFCREDIT_04,lineofcredit,In-house bank,inhousebanking,EUR,2026-08-26 13:09:03,,0,
PRODUCT_06867,COMP_0974,LINEOFCREDIT_04,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-01-13 09:41:59,-3000,-14.53,2985.47
PRODUCT_06870,COMP_0094,LOAN_04,loan,Bankinter,bankinter_emp,EUR,2023-11-21 13:29:27,-45000,-15000,223.52
PRODUCT_06871,COMP_0653,LOAN_103,loan,Other (customer-defined),custom,EUR,2025-08-27 15:02:25,-385000,0,
PRODUCT_06873,COMP_0875,LINEOFCREDIT_06,lineofcredit,BBVA,bbva_emp,EUR,2024-05-10 09:54:07,-100000,0,100000
PRODUCT_06874,COMP_1036,CONFIRMING_09,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-13 10:49:58,-2854000,0,2854000
PRODUCT_06878,COMP_0653,LOAN_104,loan,Other (customer-defined),custom,EUR,2025-08-27 11:11:48,-75000,0,
PRODUCT_06881,COMP_0519,LOAN_06,loan,BBVA,bbva_emp,EUR,2024-01-08 15:47:03,-200000,0,66666.67
PRODUCT_06883,COMP_0255,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-15 08:47:20,-250000,-250,249750
PRODUCT_06889,COMP_0351,LOAN_06,loan,Abanca Empresas,abanca_emp,EUR,2026-07-14 07:22:05,-500000,-417892.62,
PRODUCT_06890,COMP_0354,CONFIRMING_04,confirming,Banco Santander,santander_emp,EUR,2024-04-11 07:13:23,-4000000,0,4000000
PRODUCT_06891,COMP_1036,GUARANTEE_05,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-07-13 10:26:13,-600000,-6000,
PRODUCT_06892,COMP_0568,LINEOFCREDIT_05,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-03-12 11:58:01,-200000,0,200000
PRODUCT_06897,COMP_1271,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2025-05-22 15:47:15,-204031.81,0,
PRODUCT_06898,COMP_0491,LOAN_07,loan,Banco Santander Empresas,santander_emp,EUR,2025-10-09 11:56:11,-49999.92,0,
PRODUCT_06903,COMP_1007,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-31 14:42:19,-1000000,-922724.22,
PRODUCT_06904,COMP_0825,LOAN_23,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2023-02-16 14:39:07,-51580.92,223.52,223.52
PRODUCT_06905,COMP_0402,LOAN_03,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-25 13:29:59,-235686.86,-151291.01,
PRODUCT_06907,COMP_0850,LOAN_03,loan,Banca March,bancamarch,EUR,2026-07-13 15:00:03,-13541.83,-13541.83,
PRODUCT_06908,COMP_1038,LOAN_11,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-09 11:37:41,-74799.98,-59598.72,
PRODUCT_06917,COMP_0180,LOAN_15,loan,Caixabank,caixa_emp,EUR,2024-02-16 10:50:15,-9242.8,0,
PRODUCT_06920,COMP_1208,LINEOFCREDIT_03,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2026-07-28 06:50:26,-100000,0,100000
PRODUCT_06936,COMP_0950,LINEOFCREDIT_02,lineofcredit,BBVA,bbva_emp,EUR,2024-02-05 09:29:16,-7500,-7500,223.52
PRODUCT_06938,COMP_0173,LOAN_08,loan,Caixabank Empresas,caixa_emp,EUR,2025-06-19 10:26:58,-499963.19,-345301.43,
PRODUCT_06940,COMP_0248,LOAN_18,loan,Bankinter Empresas,bankinter_emp,EUR,2026-04-21 11:25:22,-40000,0,
PRODUCT_06945,COMP_1066,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-23 10:50:06,-400000,-288997.38,
