company_id,group_id,sector,tipo,sector_set,n_sectors,top_sector_score,tenor,product_fit,confidence
COMP_0974,GROUP_0195,construcción,producto,construcción | comercio minorista,2,0.641339,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.210302
COMP_0975,GROUP_0237,hostelería,producto,hostelería,1,0.78,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.00134999
COMP_0976,GROUP_0149,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.669995,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0142173
COMP_0977,GROUP_0080,software / suscripción,servicio,software / suscripción | alquiler / inmobiliario | servicios profesionales,3,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.168533
COMP_0978,GROUP_0142,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.630215,días,Reserve · póliza | Factoring | Confirming | FX Shield,0.310602
COMP_0979,GROUP_0018,servicios profesionales,servicio,servicios profesionales,1,0.595031,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.103189
COMP_0980,GROUP_0118,construcción,producto,construcción,1,0.576817,6 meses,Reserve · póliza,0.0160237
COMP_0981,GROUP_0118,servicios profesionales,servicio,servicios profesionales,1,0.480896,6 meses,Yield · barrido | Reserve · póliza,0.0728856
COMP_0982,GROUP_0207,mayorista / distribución,servicio,mayorista / distribución | servicios profesionales,2,0.597563,12 meses,Reserve · póliza | Yield · barrido,0.35535
COMP_0983,GROUP_0118,servicios profesionales,servicio,servicios profesionales,1,0.537234,6 meses,Reserve · póliza | Yield · barrido,0.264702
COMP_0984,GROUP_0218,comercio minorista,producto,comercio minorista | construcción | mayorista / distribución,3,0.61884,días,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.282654
COMP_0985,GROUP_0141,software / suscripción,servicio,software / suscripción | alquiler / inmobiliario | servicios profesionales,3,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.388399
COMP_0986,GROUP_0044,holding / tesorería,mixto,holding / tesorería | construcción,2,0.664347,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.159477
COMP_0987,GROUP_0035,hostelería,mixto,hostelería,1,0.501222,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.349296
COMP_0988,GROUP_0236,servicios profesionales,servicio,servicios profesionales,1,0.567613,6 meses,Reserve · póliza | Yield · barrido,0.21907
COMP_0989,GROUP_0038,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.597597,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0944482
COMP_0990,GROUP_0211,servicios profesionales,mixto,servicios profesionales | construcción | comercio minorista,3,0.535519,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.017529
COMP_0991,GROUP_0127,holding / tesorería,producto,holding / tesorería,1,0.727941,largo,Reserve · póliza | FX Shield | Yield · barrido,0.0906962
COMP_0992,GROUP_0185,comercio minorista,producto,comercio minorista | construcción | mayorista / distribución,3,0.657509,días,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.231785
COMP_0993,GROUP_0226,comercio minorista,producto,comercio minorista,1,0.703356,días,Reserve · póliza | Yield · barrido | FX Shield,0.451961
COMP_0994,GROUP_0037,servicios profesionales,producto,servicios profesionales | comercio minorista,2,0.72,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.177923
COMP_0995,GROUP_0113,comercio minorista,producto,comercio minorista,1,0.720917,días,Reserve · póliza | FX Shield | Yield · barrido,0.325466
COMP_0996,GROUP_0203,hostelería,mixto,hostelería | comercio minorista,2,0.531048,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.23848
COMP_0997,GROUP_0117,servicios profesionales,servicio,servicios profesionales | mayorista / distribución,2,0.525913,6 meses,Factoring | Yield · barrido | Reserve · póliza | Confirming,0.0887087
COMP_0998,GROUP_0192,holding / tesorería,mixto,holding / tesorería | comercio minorista,2,0.533658,largo,Reserve · póliza | Yield · barrido | FX Shield,0.42257
COMP_0999,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.716371,días,Yield · barrido | Reserve · póliza | FX Shield,0.212366
COMP_1000,GROUP_0105,servicios profesionales,servicio,servicios profesionales,1,0.68,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.0680107
COMP_1001,GROUP_0143,servicios profesionales,servicio,servicios profesionales,1,0.524254,6 meses,Reserve · póliza | Yield · barrido,0.457353
COMP_1002,GROUP_0185,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.656006,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.313928
COMP_1003,GROUP_0132,alquiler / inmobiliario,producto,alquiler / inmobiliario | servicios profesionales,2,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | Seguro de cobro,0.21069
COMP_1004,GROUP_0109,servicios profesionales,servicio,servicios profesionales,1,0.68,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.170055
COMP_1005,GROUP_0172,comercio minorista,servicio,comercio minorista | holding / tesorería | transporte / logística,3,0.574161,días,Reserve · póliza | Yield · barrido | FX Shield,0.295206
COMP_1006,GROUP_0163,mayorista / distribución,producto,mayorista / distribución | construcción | industria,3,0.553402,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.282766
COMP_1007,GROUP_0159,comercio minorista,producto,comercio minorista | construcción,2,0.635512,días,Reserve · póliza | FX Shield | Yield · barrido,0.360348
COMP_1008,GROUP_0220,mayorista / distribución,producto,mayorista / distribución | construcción | comercio minorista,3,0.613314,12 meses,Reserve · póliza | Factoring | Yield · barrido | Confirming,0.101083
COMP_1009,GROUP_0059,,insuficiente,,0,,,,
COMP_1010,GROUP_0138,comercio minorista,producto,comercio minorista | mayorista / distribución | construcción,3,0.557011,días,Reserve · póliza | FX Shield | Yield · barrido,0.429038
COMP_1011,GROUP_0155,transporte / logística,producto,transporte / logística,1,0.78,días,Factoring | Reserve · póliza | Confirming,0.0213699
COMP_1012,GROUP_0032,comercio minorista,producto,comercio minorista | holding / tesorería,2,0.633647,días,Yield · barrido | Reserve · póliza | FX Shield,0.356357
COMP_1013,GROUP_0108,comercio minorista,producto,comercio minorista | mayorista / distribución | holding / tesorería,3,0.606376,días,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.279596
COMP_1014,GROUP_0132,comercio minorista,producto,comercio minorista,1,0.664923,días,Reserve · póliza | Yield · barrido | FX Shield,0.249584
COMP_1015,GROUP_0132,comercio minorista,producto,comercio minorista,1,0.83373,días,Reserve · póliza | FX Shield | Yield · barrido,0.137677
COMP_1016,GROUP_0069,hostelería,servicio,hostelería | software / suscripción | transporte / logística,3,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.281293
COMP_1017,GROUP_0108,mayorista / distribución,producto,mayorista / distribución | construcción | holding / tesorería,3,0.575231,12 meses,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.170691
COMP_1018,GROUP_0060,software / suscripción,mixto,software / suscripción,1,0.78,largo,Reserve · póliza | FX Shield | Yield · barrido,0.133471
COMP_1019,GROUP_0118,holding / tesorería,producto,holding / tesorería | construcción,2,0.632741,largo,Reserve · póliza | Factoring | FX Shield | Yield · barrido,0.102184
COMP_1020,GROUP_0195,hostelería,mixto,hostelería | mayorista / distribución,2,0.535398,6 meses,Reserve · póliza | Factoring | Confirming | FX Shield,0.2868
COMP_1021,GROUP_0236,servicios profesionales,servicio,servicios profesionales,1,0.581421,6 meses,Reserve · póliza | Yield · barrido,0.0593522
COMP_1022,GROUP_0126,comercio minorista,mixto,comercio minorista | hostelería,2,0.652889,días,Yield · barrido | Reserve · póliza | FX Shield,0.133809
COMP_1023,GROUP_0119,comercio minorista,producto,comercio minorista,1,0.780499,días,Reserve · póliza | FX Shield | Yield · barrido,0.11069
COMP_1024,GROUP_0226,comercio minorista,producto,comercio minorista,1,0.786221,días,Yield · barrido | Reserve · póliza | FX Shield,0.346711
COMP_1025,GROUP_0032,comercio minorista,producto,comercio minorista,1,0.720433,días,Reserve · póliza | FX Shield | Yield · barrido,0.395843
COMP_1026,GROUP_0186,comercio minorista,producto,comercio minorista | construcción,2,0.690303,días,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.154312
COMP_1027,GROUP_0095,holding / tesorería,producto,holding / tesorería,1,0.685481,largo,Reserve · póliza | FX Shield | Yield · barrido,0.255494
COMP_1028,GROUP_0069,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.249584
COMP_1029,GROUP_0016,construcción,producto,construcción | comercio minorista,2,0.715143,6 meses,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.11482
COMP_1030,GROUP_0108,mayorista / distribución,producto,mayorista / distribución | industria | holding / tesorería,3,0.593363,12 meses,Factoring | Reserve · póliza | Confirming | FX Shield,0.267332
COMP_1031,GROUP_0187,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.584942,12 meses,Reserve · póliza | Yield · barrido,0.154214
COMP_1032,GROUP_0023,construcción,producto,construcción | mayorista / distribución,2,0.572523,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.155302
COMP_1033,GROUP_0142,comercio minorista,producto,comercio minorista,1,0.695641,días,Reserve · póliza | FX Shield | Yield · barrido,0.160088
COMP_1034,GROUP_0128,holding / tesorería,mixto,holding / tesorería,1,0.693144,largo,Reserve · póliza | FX Shield | Yield · barrido,0.101698
COMP_1035,GROUP_0148,comercio minorista,mixto,comercio minorista | hostelería,2,0.674448,días,Reserve · póliza | Yield · barrido | FX Shield,0.408358
COMP_1036,GROUP_0121,mayorista / distribución,mixto,mayorista / distribución | holding / tesorería,2,0.6535,12 meses,Yield · barrido | Reserve · póliza | FX Shield,0.460203
COMP_1037,GROUP_0081,comercio minorista,producto,comercio minorista | alquiler / inmobiliario,2,0.781464,días,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,0.325605
COMP_1038,GROUP_0018,alquiler / inmobiliario,producto,alquiler / inmobiliario | energía | mayorista / distribución,3,0.78,12 meses,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.361854
COMP_1039,GROUP_0146,hostelería,servicio,hostelería,1,0.5157,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.427098
COMP_1040,GROUP_0056,comercio minorista,producto,comercio minorista,1,0.737484,días,Reserve · póliza | Yield · barrido | FX Shield,0.226845
COMP_1041,GROUP_0007,holding / tesorería,producto,holding / tesorería | mayorista / distribución | construcción,3,0.669325,largo,Reserve · póliza | Yield · barrido | FX Shield,0.0676017
COMP_1042,GROUP_0012,software / suscripción,producto,software / suscripción,1,0.78,largo,Yield · barrido | FX Shield | Reserve · póliza,0.0106167
COMP_1043,GROUP_0047,servicios profesionales,producto,servicios profesionales | mayorista / distribución,2,0.72,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.173305
COMP_1044,GROUP_0076,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.598436,días,Reserve · póliza | FX Shield | Yield · barrido,0.152382
COMP_1045,GROUP_0141,servicios profesionales,mixto,servicios profesionales | comercio minorista,2,0.562597,6 meses,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.274164
COMP_1046,GROUP_0079,alquiler / inmobiliario,servicio,alquiler / inmobiliario | servicios profesionales,2,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | Seguro de cobro,0.227722
COMP_1047,GROUP_0092,servicios profesionales,mixto,servicios profesionales,1,0.495105,6 meses,Yield · barrido | Reserve · póliza,0.143427
COMP_1048,GROUP_0067,hostelería,servicio,hostelería | servicios profesionales,2,0.533513,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.456697
COMP_1049,GROUP_0025,servicios profesionales,servicio,servicios profesionales | mayorista / distribución,2,0.715986,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.31246
COMP_1050,GROUP_0047,mayorista / distribución,mixto,mayorista / distribución | industria,2,0.562372,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.279944
COMP_1051,GROUP_0095,mayorista / distribución,producto,mayorista / distribución,1,0.605931,12 meses,Yield · barrido | Reserve · póliza,0.0783188
COMP_1052,GROUP_0222,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.653812,días,Reserve · póliza | Factoring | Confirming | FX Shield,0.184696
COMP_1053,GROUP_0002,mayorista / distribución,producto,mayorista / distribución,1,0.713995,12 meses,Reserve · póliza,0.445064
COMP_1054,GROUP_0159,construcción,producto,construcción | mayorista / distribución,2,0.598956,6 meses,Reserve · póliza | Yield · barrido,0.108708
COMP_1055,GROUP_0087,,insuficiente,,0,,,,
COMP_1056,GROUP_0152,comercio minorista,producto,comercio minorista,1,0.717119,días,Reserve · póliza | FX Shield | Yield · barrido,0.0900932
COMP_1057,GROUP_0218,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.241312
COMP_1058,GROUP_0124,hostelería,producto,hostelería | construcción | comercio minorista,3,0.606442,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.277297
COMP_1059,GROUP_0131,servicios profesionales,servicio,servicios profesionales,1,0.573688,6 meses,Reserve · póliza | Yield · barrido,0.335176
COMP_1060,GROUP_0138,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.572597,largo,Reserve · póliza | Yield · barrido | FX Shield,0.275209
COMP_1061,GROUP_0111,comercio minorista,producto,comercio minorista,1,0.730562,días,Reserve · póliza | Yield · barrido | FX Shield,0.214673
COMP_1062,GROUP_0048,holding / tesorería,producto,holding / tesorería | mayorista / distribución | construcción,3,0.59218,largo,Factoring | Reserve · póliza | FX Shield | Confirming,0.209395
COMP_1063,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.715709,días,Yield · barrido | Reserve · póliza | FX Shield,0.288638
COMP_1064,GROUP_0056,servicios profesionales,servicio,servicios profesionales,1,0.517591,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.290685
COMP_1065,GROUP_0215,,insuficiente,,0,,,,
COMP_1066,GROUP_0051,comercio minorista,mixto,comercio minorista | hostelería | mayorista / distribución,3,0.642533,días,Reserve · póliza | Yield · barrido | FX Shield,0.412322
COMP_1067,GROUP_0211,comercio minorista,producto,comercio minorista,1,0.715277,días,Reserve · póliza | FX Shield | Yield · barrido,0.0947285
COMP_1068,GROUP_0209,,insuficiente,,0,,,,
COMP_1069,GROUP_0155,alquiler / inmobiliario,producto,alquiler / inmobiliario,1,0.78,largo,Reserve · póliza | Yield · barrido | Seguro de cobro,0.223319
COMP_1070,GROUP_0031,hostelería,mixto,hostelería | software / suscripción | alquiler / inmobiliario,3,0.78,largo,Yield · barrido | Reserve · póliza | FX Shield | Seguro de cobro,0.296514
COMP_1071,GROUP_0164,construcción,producto,construcción,1,0.664726,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.103111
COMP_1072,GROUP_0081,comercio minorista,producto,comercio minorista,1,0.779506,días,Reserve · póliza | FX Shield | Yield · barrido,0.308241
COMP_1073,GROUP_0142,construcción,producto,construcción | mayorista / distribución,2,0.663934,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.16754
COMP_1074,GROUP_0238,mayorista / distribución,producto,mayorista / distribución | construcción | industria,3,0.61742,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.244791
COMP_1075,GROUP_0022,holding / tesorería,producto,holding / tesorería,1,0.68693,largo,Reserve · póliza | FX Shield | Yield · barrido,0.226473
COMP_1076,GROUP_0131,industria,mixto,industria | servicios profesionales | holding / tesorería,3,0.626443,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0671836
COMP_1077,GROUP_0081,software / suscripción,mixto,software / suscripción | alquiler / inmobiliario,2,0.78,largo,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,0.343855
COMP_1078,GROUP_0013,comercio minorista,producto,comercio minorista | construcción,2,0.733903,días,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.105863
COMP_1079,GROUP_0141,servicios profesionales,servicio,servicios profesionales,1,0.72,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.385307
COMP_1080,GROUP_0007,servicios profesionales,servicio,servicios profesionales,1,0.602133,6 meses,Yield · barrido | Reserve · póliza,0.169885
COMP_1081,GROUP_0108,comercio minorista,producto,comercio minorista | industria | construcción,3,0.594115,días,Reserve · póliza | Factoring | Confirming | FX Shield,0.383707
COMP_1082,GROUP_0142,comercio minorista,producto,comercio minorista | construcción,2,0.654668,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.240374
COMP_1083,GROUP_0199,comercio minorista,producto,comercio minorista,1,0.817575,días,Yield · barrido | Reserve · póliza | FX Shield,0.0151983
COMP_1084,GROUP_0172,holding / tesorería,producto,holding / tesorería,1,0.728563,largo,Reserve · póliza | FX Shield | Yield · barrido,0.06891
COMP_1085,GROUP_0137,construcción,producto,construcción,1,0.533954,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.132698
COMP_1086,GROUP_0193,comercio minorista,servicio,comercio minorista | holding / tesorería,2,0.573126,días,Yield · barrido | Reserve · póliza | FX Shield,0.312316
COMP_1087,GROUP_0182,servicios profesionales,servicio,servicios profesionales,1,0.48062,6 meses,Reserve · póliza | Yield · barrido,0.111254
COMP_1088,GROUP_0234,construcción,producto,construcción,1,0.584754,6 meses,Reserve · póliza,0.0903245
COMP_1089,GROUP_0108,comercio minorista,producto,comercio minorista,1,0.8472,días,Reserve · póliza | FX Shield | Yield · barrido,0.0702161
COMP_1090,GROUP_0070,comercio minorista,producto,comercio minorista,1,0.779464,días,Yield · barrido | Reserve · póliza | FX Shield,0.287253
COMP_1091,GROUP_0103,mayorista / distribución,mixto,mayorista / distribución | comercio minorista | hostelería,3,0.605447,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.486098
COMP_1092,GROUP_0236,servicios profesionales,servicio,servicios profesionales | holding / tesorería,2,0.600338,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0498326
COMP_1093,GROUP_0200,construcción,producto,construcción | holding / tesorería | mayorista / distribución,3,0.680163,6 meses,Factoring | Reserve · póliza | FX Shield | Confirming,0.184392
COMP_1094,GROUP_0017,mayorista / distribución,mixto,mayorista / distribución,1,0.470457,12 meses,Reserve · póliza,0.245033
COMP_1095,GROUP_0118,servicios profesionales,servicio,servicios profesionales,1,0.511609,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.252369
COMP_1096,GROUP_0125,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.598488,largo,Yield · barrido | Reserve · póliza | FX Shield,0.207486
COMP_1097,GROUP_0044,servicios profesionales,servicio,servicios profesionales,1,0.68,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.157322
COMP_1098,GROUP_0103,comercio minorista,mixto,comercio minorista,1,0.591787,días,Yield · barrido | Reserve · póliza | FX Shield,0.340846
COMP_1099,GROUP_0125,comercio minorista,producto,comercio minorista,1,0.741145,días,Reserve · póliza | Yield · barrido | FX Shield,0.0460586
COMP_1100,GROUP_0070,construcción,producto,construcción | mayorista / distribución | holding / tesorería,3,0.669626,6 meses,Factoring | Reserve · póliza | FX Shield | Confirming,0.090565
COMP_1101,GROUP_0236,comercio minorista,producto,comercio minorista,1,0.729961,días,Yield · barrido | Reserve · póliza | FX Shield,0.249075
COMP_1102,GROUP_0087,,mixto,,0,,,,0.203437
COMP_1103,GROUP_0236,mayorista / distribución,producto,mayorista / distribución,1,0.60745,12 meses,Reserve · póliza,0.0654365
COMP_1104,GROUP_0107,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.690931,días,Reserve · póliza | Factoring | Confirming | FX Shield,0.0584367
COMP_1105,GROUP_0094,comercio minorista,producto,comercio minorista,1,0.71009,días,Reserve · póliza | Yield · barrido | FX Shield,0.115371
COMP_1106,GROUP_0056,mayorista / distribución,producto,mayorista / distribución,1,0.736181,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.370894
COMP_1107,GROUP_0103,servicios profesionales,servicio,servicios profesionales,1,0.501471,6 meses,Yield · barrido | Reserve · póliza,0.388365
COMP_1108,GROUP_0119,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.620594,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.133438
COMP_1109,GROUP_0205,software / suscripción,mixto,software / suscripción,1,0.78,largo,Yield · barrido | FX Shield | Reserve · póliza,0.338046
COMP_1110,GROUP_0182,construcción,producto,construcción,1,0.668429,6 meses,Factoring | Reserve · póliza | Seguro de cobro,0.238822
COMP_1111,GROUP_0169,,insuficiente,,0,,,,
COMP_1112,GROUP_0170,,insuficiente,,0,,,,
COMP_1113,GROUP_0018,comercio minorista,producto,comercio minorista,1,0.688545,días,Reserve · póliza | Yield · barrido | FX Shield,0.220927
COMP_1114,GROUP_0236,holding / tesorería,mixto,holding / tesorería,1,0.674917,largo,Yield · barrido | FX Shield | Reserve · póliza,0.282475
COMP_1115,GROUP_0064,construcción,producto,construcción | mayorista / distribución | hostelería,3,0.584545,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.226871
COMP_1116,GROUP_0169,,insuficiente,,0,,,,
COMP_1117,GROUP_0139,holding / tesorería,producto,holding / tesorería,1,0.678438,largo,Yield · barrido | FX Shield | Reserve · póliza,0.243932
COMP_1118,GROUP_0023,industria,mixto,industria,1,0.554386,12 meses,Factoring | Reserve · póliza | Confirming,0.0699735
COMP_1119,GROUP_0187,construcción,producto,construcción | mayorista / distribución | industria,3,0.567001,12 meses,Reserve · póliza,0.135862
COMP_1120,GROUP_0250,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.551489,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.231027
COMP_1121,GROUP_0165,comercio minorista,producto,comercio minorista,1,0.848643,días,Reserve · póliza | Yield · barrido | FX Shield,0.164903
COMP_1122,GROUP_0132,comercio minorista,producto,comercio minorista | construcción,2,0.666327,días,Reserve · póliza | Factoring | Yield · barrido | FX Shield,0.0694417
COMP_1123,GROUP_0126,comercio minorista,producto,comercio minorista | transporte / logística,2,0.806229,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.0849664
COMP_1124,GROUP_0148,comercio minorista,mixto,comercio minorista | hostelería,2,0.662157,días,Reserve · póliza | Yield · barrido | FX Shield,0.410096
COMP_1125,GROUP_0063,servicios profesionales,servicio,servicios profesionales,1,0.527568,6 meses,Reserve · póliza | Yield · barrido,0.367555
COMP_1126,GROUP_0149,comercio minorista,producto,comercio minorista | mayorista / distribución | construcción,3,0.62253,días,Reserve · póliza | Factoring | Confirming | Seguro de cobro,0.272683
COMP_1127,GROUP_0108,comercio minorista,producto,comercio minorista,1,0.747373,días,Reserve · póliza | Yield · barrido | FX Shield,0.299957
COMP_1128,GROUP_0085,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.618634,12 meses,Reserve · póliza | Yield · barrido,0.225605
COMP_1129,GROUP_0024,hostelería,mixto,hostelería | servicios profesionales,2,0.55321,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.309151
COMP_1130,GROUP_0126,holding / tesorería,producto,holding / tesorería | comercio minorista | construcción,3,0.664354,largo,Reserve · póliza | Yield · barrido | FX Shield,0.259116
COMP_1131,GROUP_0143,servicios profesionales,servicio,servicios profesionales,1,0.554357,6 meses,Reserve · póliza | Yield · barrido,0.345103
COMP_1132,GROUP_0114,comercio minorista,mixto,comercio minorista | hostelería,2,0.638184,días,Reserve · póliza | Yield · barrido | FX Shield,0.372539
COMP_1133,GROUP_0086,comercio minorista,producto,comercio minorista,1,0.829795,días,Reserve · póliza | FX Shield | Yield · barrido,0.159487
COMP_1134,GROUP_0035,comercio minorista,producto,comercio minorista,1,0.732403,días,Reserve · póliza | FX Shield | Yield · barrido,0.390041
COMP_1135,GROUP_0081,comercio minorista,producto,comercio minorista,1,0.78157,días,Reserve · póliza | FX Shield | Yield · barrido,0.324331
COMP_1136,GROUP_0222,comercio minorista,producto,comercio minorista,1,0.684106,días,Yield · barrido | Reserve · póliza | FX Shield,0.26315
COMP_1137,GROUP_0159,holding / tesorería,producto,holding / tesorería | mayorista / distribución | construcción,3,0.656483,largo,Reserve · póliza | Yield · barrido | FX Shield,0.314162
COMP_1138,GROUP_0155,transporte / logística,producto,transporte / logística | comercio minorista,2,0.78,días,Reserve · póliza | Factoring | FX Shield | Confirming,0.131221
COMP_1139,GROUP_0197,comercio minorista,mixto,comercio minorista | hostelería,2,0.660259,días,Reserve · póliza | Yield · barrido | FX Shield,0.34553
COMP_1140,GROUP_0011,comercio minorista,mixto,comercio minorista | hostelería,2,0.566725,días,Reserve · póliza | Yield · barrido | FX Shield,0.324654
COMP_1141,GROUP_0009,comercio minorista,producto,comercio minorista,1,0.584145,días,Yield · barrido | Reserve · póliza | FX Shield,0.363398
COMP_1142,GROUP_0202,construcción,mixto,construcción | mayorista / distribución | servicios profesionales,3,0.585247,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.202826
COMP_1143,GROUP_0079,servicios profesionales,servicio,servicios profesionales | industria,2,0.736711,6 meses,Factoring | Reserve · póliza | Yield · barrido | Confirming,0.24268
COMP_1144,GROUP_0064,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.606069,12 meses,Reserve · póliza | Yield · barrido,0.134602
COMP_1145,GROUP_0092,comercio minorista,producto,comercio minorista,1,0.761858,días,Yield · barrido | Reserve · póliza | FX Shield,0.266091
COMP_1146,GROUP_0032,mayorista / distribución,mixto,mayorista / distribución,1,0.557864,12 meses,Reserve · póliza,0.1886
COMP_1147,GROUP_0181,hostelería,mixto,hostelería,1,0.498944,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.260416
COMP_1148,GROUP_0165,mayorista / distribución,producto,mayorista / distribución | comercio minorista | construcción,3,0.586047,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0856727
COMP_1149,GROUP_0057,comercio minorista,producto,comercio minorista | industria | hostelería,3,0.63694,días,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.378863
COMP_1150,GROUP_0106,comercio minorista,producto,comercio minorista,1,0.7747,días,Yield · barrido | Reserve · póliza | FX Shield,0.272906
COMP_1151,GROUP_0016,mayorista / distribución,producto,mayorista / distribución,1,0.530537,12 meses,Reserve · póliza,0.237287
COMP_1152,GROUP_0128,comercio minorista,producto,comercio minorista,1,0.813639,días,Reserve · póliza | Yield · barrido | FX Shield,0.215411
COMP_1153,GROUP_0150,comercio minorista,producto,comercio minorista | construcción,2,0.671137,días,Reserve · póliza | Yield · barrido | FX Shield,0.132165
COMP_1154,GROUP_0023,construcción,producto,construcción | mayorista / distribución,2,0.593943,6 meses,Reserve · póliza | Yield · barrido,0.177556
COMP_1155,GROUP_0150,construcción,producto,construcción | mayorista / distribución | industria,3,0.611052,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.235444
COMP_1156,GROUP_0141,servicios profesionales,producto,servicios profesionales | mayorista / distribución,2,0.72,6 meses,Factoring | Reserve · póliza | Yield · barrido | Confirming,0.333654
COMP_1157,GROUP_0150,servicios profesionales,servicio,servicios profesionales,1,0.564575,6 meses,Reserve · póliza | Yield · barrido,0.359555
COMP_1158,GROUP_0222,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.690663,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.208915
COMP_1159,GROUP_0235,comercio minorista,producto,comercio minorista | hostelería | mayorista / distribución,3,0.626769,días,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.35185
COMP_1160,GROUP_0158,comercio minorista,producto,comercio minorista,1,0.700756,días,Reserve · póliza | FX Shield | Yield · barrido,0.463056
