company_id,group_id,sector,tipo,tenor,sku,on_mesa,in_book,notional,persist,take_y1_35,take_3y_35
COMP_1264,GROUP_0155,transporte / logística,producto,días,factoring,true,true,1.04334e+06,1,5477.54,10955.1
COMP_1267,GROUP_0095,mayorista / distribución,producto,12 meses,factoring,true,true,550618,0.458333,2890.75,4215.67
COMP_1272,GROUP_0077,comercio minorista,mixto,días,fx,true,true,8.1644e+06,0.333333,4286.31,6191.33
COMP_1272,GROUP_0077,comercio minorista,mixto,días,yield,true,true,809788,0.333333,2834.26,4093.93
COMP_1273,GROUP_0241,construcción,producto,6 meses,factoring,true,true,471098,0.0833333,2473.26,2679.37
COMP_1274,GROUP_0213,construcción,producto,6 meses,factoring,true,true,624386,0.125,3278.03,3687.78
COMP_1277,GROUP_0200,construcción,producto,6 meses,factoring,true,true,77128.8,0.416667,404.926,573.645
COMP_1277,GROUP_0200,construcción,producto,6 meses,yield,true,true,193802,0.833333,678.306,1714.61
COMP_1278,GROUP_0222,mayorista / distribución,producto,12 meses,factoring,true,true,117669,0.0416667,617.763,643.503
COMP_1280,GROUP_0159,mayorista / distribución,producto,12 meses,yield,true,true,19975.8,0.583333,69.9152,134.49
COMP_1281,GROUP_0218,mayorista / distribución,producto,12 meses,factoring,true,true,67411.5,0.166667,353.911,412.896
COMP_1282,GROUP_0218,software / suscripción,producto,largo,fx,true,true,5854.88,1,3.07381,9.22143
COMP_1285,GROUP_0149,mayorista / distribución,producto,12 meses,factoring,true,true,183327,0.0833333,962.469,1042.67
COMP_1286,GROUP_0030,comercio minorista,producto,días,fx,true,true,447206,0.125,234.783,267.799
