company_id,group_id,country,currency,erp,n_debt_products,debt_granted,debt_outstanding,debt_util,tiene_deuda_producto,tiene_facturas,tiene_erp,paga_deuda_banco,tiene_saldo,meses_historia,saldo_inconsistente,cuentas_moneda_distinta
COMP_0536,GROUP_0039,,EUR,businessCentral,,,,,False,True,True,False,True,5.0,False,False
COMP_0619,GROUP_0039,,EUR,businessCentral,,,,,False,True,True,False,True,7.0,False,False
COMP_0795,GROUP_0039,,EUR,businessCentral,,,,,False,True,True,False,True,5.0,False,False
COMP_0964,GROUP_0039,,EUR,businessCentral,,,,,False,True,True,False,True,7.0,False,False
COMP_0373,GROUP_0192,,CHF,,,,,,False,False,False,False,True,10.0,False,False
COMP_0516,GROUP_0192,,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_0528,GROUP_0192,,CHF,,,,,,False,False,False,False,True,8.0,False,True
COMP_0998,GROUP_0192,,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_0095,GROUP_0240,,EUR,sageX3,,,,,False,True,True,False,True,10.0,False,False
COMP_0434,GROUP_0134,,EUR,,,,,,False,True,False,False,True,20.0,False,False
COMP_0503,GROUP_0134,,EUR,,,,,,False,True,False,True,True,20.0,False,False
COMP_0086,GROUP_0168,,EUR,,,,,,False,False,False,False,True,12.0,True,False
COMP_1215,GROUP_0168,,EUR,,,,,,False,False,False,True,True,12.0,False,False
COMP_0881,GROUP_0071,,EUR,,,,,,False,False,False,True,True,18.0,False,False
COMP_0120,GROUP_0210,DE,EUR,netsuite,,,,,False,True,True,True,True,8.0,False,False
COMP_0790,GROUP_0210,DE,EUR,netsuite,,,,,False,True,True,False,True,22.0,False,False
COMP_0045,GROUP_0242,,EUR,,,,,,False,False,False,False,True,8.0,True,False
COMP_0785,GROUP_0140,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_1128,GROUP_0085,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0232,GROUP_0038,,EUR,sageX3,,,,,False,True,True,False,True,15.0,False,False
COMP_0650,GROUP_0038,,EUR,sageX3,,,,,False,True,True,False,True,15.0,False,False
COMP_0989,GROUP_0038,,EUR,sageX3,,,,,False,True,True,False,True,16.0,True,False
COMP_0069,GROUP_0175,,DKK,netsuite,,,,,False,True,True,True,True,9.0,True,False
COMP_0205,GROUP_0175,,USD,netsuite,,,,,False,True,True,False,True,13.0,False,False
COMP_0311,GROUP_0175,,EUR,netsuite,,,,,False,True,True,True,True,13.0,False,False
COMP_0489,GROUP_0175,,DKK,netsuite,,,,,False,False,True,False,True,9.0,True,False
COMP_0660,GROUP_0175,,DKK,netsuite,,,,,False,False,True,False,True,9.0,False,False
COMP_0771,GROUP_0175,,EUR,netsuite,,,,,False,False,True,False,True,12.0,False,False
COMP_0024,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_0037,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0112,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_0392,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_0455,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,22.0,True,False
COMP_0590,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,11.0,False,False
COMP_0631,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0652,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0657,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0661,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_0725,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0746,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0845,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_0884,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_0999,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_1052,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,True,False
COMP_1063,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_1136,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_1158,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,False,True
COMP_1196,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,True,False
COMP_1257,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,False,True,21.0,False,False
COMP_1278,GROUP_0222,,EUR,businessCentral,,,,,False,True,True,True,True,16.0,False,False
COMP_1203,GROUP_0216,,GBP,,,,,,False,False,False,False,True,8.0,True,True
COMP_0196,GROUP_0199,,EUR,,,,,,False,False,False,False,True,9.0,False,True
COMP_0212,GROUP_0199,,SEK,,,,,,False,False,False,False,True,9.0,False,True
COMP_0276,GROUP_0199,,AOA,,,,,,False,False,False,True,True,8.0,False,False
COMP_0292,GROUP_0199,,GHS,,,,,,False,False,False,True,True,8.0,False,True
COMP_0296,GROUP_0199,ES,EUR,,,,,,False,False,False,False,True,14.0,True,True
COMP_0437,GROUP_0199,ES,EUR,,,,,,False,False,False,True,True,14.0,False,True
COMP_0445,GROUP_0199,,GBP,,,,,,False,False,False,False,True,14.0,False,True
COMP_0761,GROUP_0199,,CHF,,,,,,False,False,False,False,True,17.0,False,True
COMP_0860,GROUP_0199,,XOF,,,,,,False,False,False,False,True,8.0,True,False
COMP_0900,GROUP_0199,,AOA,,,,,,False,False,False,True,True,7.0,False,False
COMP_1083,GROUP_0199,PL,PLN,,,,,,False,False,False,False,True,11.0,False,True
COMP_0285,GROUP_0205,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0737,GROUP_0205,,EUR,,,,,,False,True,False,False,True,24.0,False,False
COMP_1109,GROUP_0205,,EUR,,,,,,False,True,False,False,True,24.0,False,False
COMP_0002,GROUP_0125,Portugal,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_1096,GROUP_0125,Spain,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_1099,GROUP_0125,Portugal,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0025,GROUP_0211,,USD,netsuite,,,,,False,True,True,False,True,15.0,True,True
COMP_0189,GROUP_0211,,GBP,netsuite,,,,,False,True,True,True,True,15.0,False,True
COMP_0262,GROUP_0211,,USD,netsuite,,,,,False,True,True,True,True,16.0,False,True
COMP_0336,GROUP_0211,,GBP,netsuite,,,,,False,True,True,True,True,15.0,False,True
COMP_0344,GROUP_0211,,GBP,netsuite,,,,,False,True,True,False,True,15.0,True,True
COMP_0482,GROUP_0211,,EUR,netsuite,,,,,False,True,True,False,True,16.0,False,False
COMP_0621,GROUP_0211,,USD,netsuite,,,,,False,True,True,False,True,15.0,False,True
COMP_0701,GROUP_0211,,EUR,netsuite,,,,,False,True,True,False,True,16.0,True,False
COMP_0754,GROUP_0211,,EUR,,,,,,False,False,False,False,True,16.0,False,True
COMP_0775,GROUP_0211,,EUR,netsuite,,,,,False,True,True,True,True,16.0,False,True
COMP_0851,GROUP_0211,,USD,netsuite,,,,,False,False,True,False,True,9.0,False,True
COMP_0990,GROUP_0211,,USD,netsuite,,,,,False,True,True,False,True,10.0,False,True
COMP_1067,GROUP_0211,,AUD,netsuite,,,,,False,True,True,True,True,15.0,False,True
COMP_1184,GROUP_0211,,EUR,netsuite,,,,,False,True,True,False,True,15.0,False,True
COMP_1201,GROUP_0211,,AUD,,,,,,False,False,False,True,True,15.0,False,True
COMP_1259,GROUP_0151,,EUR,,,,,,False,False,False,False,True,9.0,False,False
COMP_0017,GROUP_0073,,EUR,businessCentral,,,,,False,True,True,False,True,18.0,False,False
COMP_0353,GROUP_0073,,EUR,businessCentral,,,,,False,True,True,False,True,9.0,False,False
COMP_0521,GROUP_0073,,USD,businessCentral,,,,,False,True,True,False,True,20.0,False,False
COMP_1000,GROUP_0105,,EUR,,,,,,False,True,False,False,True,12.0,True,False
COMP_1186,GROUP_0135,,PLN,fo,,,,,False,False,True,False,True,14.0,False,False
COMP_0012,GROUP_0087,,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_0217,GROUP_0087,NL,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_0260,GROUP_0087,NL,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_0299,GROUP_0087,NL,EUR,,,,,,False,False,False,False,True,13.0,True,True
COMP_0401,GROUP_0087,,EUR,,,,,,False,False,False,True,True,12.0,True,False
COMP_0656,GROUP_0087,,EUR,,,,,,False,False,False,True,True,13.0,False,True
COMP_1055,GROUP_0087,,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_1102,GROUP_0087,NL,EUR,,,,,,False,False,False,True,True,13.0,False,False
COMP_1266,GROUP_0087,,CZK,,,,,,False,False,False,True,True,11.0,False,True
COMP_0259,GROUP_0198,España,EUR,navision,,,,,False,True,True,True,True,24.0,False,False
COMP_0264,GROUP_0066,,EUR,,,,,,False,True,False,False,True,24.0,True,False
COMP_0522,GROUP_0066,,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_1248,GROUP_0066,,EUR,,,,,,False,False,False,False,True,19.0,False,True
COMP_0015,GROUP_0068,,EUR,businessCentral,,,,,False,True,True,False,True,17.0,False,False
COMP_0382,GROUP_0068,,EUR,businessCentral,,,,,False,True,True,False,True,17.0,False,False
COMP_0667,GROUP_0068,,EUR,businessCentral,,,,,False,True,True,False,True,18.0,False,False
COMP_0719,GROUP_0068,,EUR,businessCentral,,,,,False,True,True,False,True,18.0,False,False
COMP_0053,GROUP_0174,,EUR,dynamicsAx,,,,,False,True,True,False,True,8.0,False,False
COMP_0064,GROUP_0174,,EUR,dynamicsAx,,,,,False,True,True,True,True,8.0,False,False
COMP_0608,GROUP_0174,,EUR,dynamicsAx,,,,,False,True,True,False,True,8.0,False,False
COMP_0691,GROUP_0010,,EUR,datev,,,,,False,True,True,False,True,8.0,True,False
COMP_0475,GROUP_0015,,EUR,,,,,,False,False,False,False,True,23.0,False,True
COMP_0545,GROUP_0015,,EUR,sage50,,,,,False,True,True,False,True,24.0,False,False
COMP_0808,GROUP_0015,ES,EUR,sage200,,,,,False,True,True,True,True,24.0,False,True
COMP_1210,GROUP_0015,,EUR,sage200,,,,,False,True,True,False,True,24.0,False,False
COMP_0840,GROUP_0248,España,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0419,GROUP_0152,,GBP,,,,,,False,False,False,False,True,7.0,False,True
COMP_0933,GROUP_0152,,GBP,,,,,,False,False,False,False,True,7.0,False,True
COMP_0971,GROUP_0152,,GBP,,,,,,False,False,False,False,True,7.0,False,True
COMP_1056,GROUP_0152,,GBP,,,,,,False,False,False,False,True,7.0,False,True
COMP_0300,GROUP_0144,,EUR,businessCentral,,,,,False,True,True,True,True,9.0,False,True
COMP_0372,GROUP_0144,,EUR,businessCentral,,,,,False,True,True,False,True,9.0,False,False
COMP_1217,GROUP_0144,,EUR,businessCentral,,,,,False,True,True,False,True,9.0,False,False
COMP_0032,GROUP_0094,,EUR,netsuite,,,,,False,True,True,False,True,23.0,False,False
COMP_0107,GROUP_0094,,PEN,netsuite,,,,,False,True,True,False,True,24.0,False,True
COMP_0163,GROUP_0094,,MXN,netsuite,,,,,False,True,True,False,True,24.0,False,True
COMP_0268,GROUP_0094,,GBP,netsuite,,,,,False,True,True,True,True,24.0,False,True
COMP_0306,GROUP_0094,,COP,netsuite,,,,,False,True,True,False,False,21.0,False,False
COMP_0313,GROUP_0094,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,True
COMP_0384,GROUP_0094,,EUR,netsuite,,,,,False,True,True,True,True,24.0,False,True
COMP_0404,GROUP_0094,,USD,netsuite,,,,,False,True,True,False,True,23.0,False,False
COMP_0569,GROUP_0094,,EUR,netsuite,,,,,False,True,True,True,True,24.0,False,False
COMP_0759,GROUP_0094,,USD,netsuite,,,,,False,True,True,False,True,21.0,True,False
COMP_0966,GROUP_0094,,BRL,netsuite,,,,,False,True,True,False,True,20.0,False,False
COMP_1105,GROUP_0094,,CLP,netsuite,,,,,False,True,True,False,False,21.0,False,False
COMP_1192,GROUP_0094,,COP,netsuite,,,,,False,True,True,False,False,21.0,False,False
COMP_0054,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0081,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0096,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0137,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0139,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0142,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0294,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0333,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0414,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0441,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0506,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0512,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,True,True,19.0,False,False
COMP_0548,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0553,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0645,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0902,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0917,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0926,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0940,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_1197,GROUP_0217,ES,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_1247,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_1251,GROUP_0217,,EUR,businessCentral,,,,,False,True,True,False,True,18.0,False,False
COMP_0359,GROUP_0110,,EUR,netsuite,,,,,False,True,True,False,True,24.0,True,True
COMP_0158,GROUP_0001,,USD,,,,,,False,False,False,False,True,7.0,False,False
COMP_0853,GROUP_0001,,JPY,,,,,,False,False,False,False,True,8.0,True,False
COMP_0939,GROUP_0001,,GBP,,,,,,False,False,False,False,True,8.0,True,True
COMP_0108,GROUP_0179,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0182,GROUP_0179,,EUR,,,,,,False,False,False,False,True,12.0,False,True
COMP_0199,GROUP_0179,,EUR,,,,,,False,False,False,False,True,12.0,False,False
COMP_0252,GROUP_0179,,EUR,,,,,,False,False,False,False,True,9.0,True,True
COMP_0777,GROUP_0179,,USD,,,,,,False,False,False,False,True,8.0,False,False
COMP_0918,GROUP_0179,,EUR,,,,,,False,False,False,False,True,12.0,False,False
COMP_1187,GROUP_0179,,GBP,,,,,,False,False,False,False,True,11.0,False,True
COMP_1004,GROUP_0109,,USD,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0085,GROUP_0155,PT,EUR,etendo,,,,,False,True,True,False,True,24.0,True,False
COMP_0267,GROUP_0155,ES,EUR,etendo,,,,,False,True,True,True,True,24.0,False,False
COMP_0273,GROUP_0155,,EUR,etendo,,,,,False,True,True,False,True,24.0,False,False
COMP_0397,GROUP_0155,DE,EUR,etendo,,,,,False,True,True,True,True,18.0,False,False
COMP_0712,GROUP_0155,,EUR,etendo,,,,,False,True,True,False,True,24.0,True,False
COMP_0811,GROUP_0155,FR,EUR,etendo,,,,,False,True,True,False,True,24.0,True,False
COMP_0813,GROUP_0155,,EUR,etendo,,,,,False,True,True,True,True,24.0,False,False
COMP_1011,GROUP_0155,,EUR,etendo,,,,,False,True,True,False,True,23.0,False,False
COMP_1069,GROUP_0155,,EUR,etendo,,,,,False,True,True,True,True,24.0,False,False
COMP_1138,GROUP_0155,NL,EUR,etendo,,,,,False,True,True,False,True,24.0,False,False
COMP_1264,GROUP_0155,FR,EUR,etendo,,,,,False,True,True,True,True,24.0,True,False
COMP_0156,GROUP_0187,,EUR,,,,,,False,False,False,False,True,21.0,False,False
COMP_0282,GROUP_0187,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0367,GROUP_0187,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0388,GROUP_0187,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0539,GROUP_0187,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0739,GROUP_0187,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_1031,GROUP_0187,,EUR,,,,,,False,False,False,False,True,20.0,True,False
COMP_1119,GROUP_0187,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0305,GROUP_0184,ES,EUR,,,,,,False,False,False,True,True,10.0,False,False
COMP_0319,GROUP_0184,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0534,GROUP_0184,ES,EUR,businessCentral,,,,,False,True,True,True,True,10.0,False,False
COMP_0551,GROUP_0184,,EUR,,,,,,False,False,False,False,True,7.0,False,False
COMP_0554,GROUP_0184,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0672,GROUP_0184,ES,EUR,businessCentral,,,,,False,True,True,False,True,10.0,False,False
COMP_0736,GROUP_0184,ES,EUR,,,,,,False,False,False,True,True,10.0,False,False
COMP_0934,GROUP_0184,ES,EUR,,,,,,False,False,False,True,True,10.0,False,False
COMP_1176,GROUP_0184,ES,EUR,businessCentral,,,,,False,True,True,False,True,10.0,False,False
COMP_0977,GROUP_0080,,EUR,netsuite,,,,,False,True,True,False,True,10.0,False,False
COMP_0011,GROUP_0234,,EUR,businessOne,,,,,False,True,True,False,True,9.0,False,False
COMP_0056,GROUP_0234,,EUR,businessOne,,,,,False,True,True,False,True,10.0,False,False
COMP_0224,GROUP_0234,,EUR,,,,,,False,False,False,False,True,10.0,True,False
COMP_0378,GROUP_0234,,EUR,businessOne,,,,,False,True,True,False,True,9.0,False,False
COMP_1088,GROUP_0234,,EUR,,,,,,False,False,False,False,True,10.0,False,False
COMP_1231,GROUP_0234,,EUR,,,,,,False,False,False,False,True,10.0,False,True
COMP_1263,GROUP_0091,,EUR,,1.0,300000.0,300000.0,1.0,True,False,False,False,True,23.0,False,False
COMP_0035,GROUP_0115,,EUR,,,,,,False,False,False,False,True,24.0,False,True
COMP_0066,GROUP_0115,,EUR,,,,,,False,False,False,False,True,22.0,False,False
COMP_0075,GROUP_0115,,EUR,,1.0,500000.0,0.0,0.0,True,False,False,True,True,24.0,False,True
COMP_0153,GROUP_0115,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0399,GROUP_0115,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0627,GROUP_0115,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0639,GROUP_0115,,EUR,,2.0,800000.0,614974.3099999999,0.7687178874999999,True,False,False,True,True,24.0,False,False
COMP_0703,GROUP_0115,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0789,GROUP_0115,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0818,GROUP_0115,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0823,GROUP_0115,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_1202,GROUP_0115,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0013,GROUP_0203,,EUR,netsuite,2.0,150000.0,101653.79999999999,0.677692,True,True,True,True,True,9.0,False,False
COMP_0079,GROUP_0203,,EUR,netsuite,5.0,343300.62,32216.86,0.09384445620867216,True,True,True,True,True,9.0,False,False
COMP_0286,GROUP_0203,,EUR,netsuite,4.0,357900.0,219347.53999999998,0.6128738195026543,True,True,True,True,True,6.0,True,False
COMP_0673,GROUP_0203,,EUR,netsuite,3.0,191066.57,23011.13,0.12043514467235163,True,True,True,True,True,9.0,False,False
COMP_0996,GROUP_0203,,EUR,netsuite,,,,,False,True,True,False,True,9.0,False,False
COMP_0630,GROUP_0247,,EUR,,3.0,132999999.84,125000000.0,0.9398496251907965,True,False,False,True,True,20.0,False,True
COMP_0071,GROUP_0102,,EUR,,1.0,250000.0,37229.39,0.14891756,True,True,False,False,True,21.0,False,False
COMP_0159,GROUP_0102,,EUR,businessCentral,,,,,False,True,True,False,True,22.0,False,False
COMP_0431,GROUP_0102,,EUR,,1.0,500000.0,420998.6,0.8419972,True,True,False,True,True,21.0,False,False
COMP_0866,GROUP_0102,,EUR,businessCentral,2.0,995000.0,453099.02,0.45537589949748747,True,True,True,True,True,22.0,False,False
COMP_0084,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0118,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,False,True,7.0,False,False
COMP_0221,GROUP_0138,,EUR,dynamicsAx,1.0,50000.0,24947.35,0.498947,True,False,True,True,True,7.0,False,False
COMP_0271,GROUP_0138,,EUR,dynamicsAx,8.0,8600000.0,3456004.66,0.4018610069767442,True,False,True,True,True,7.0,False,True
COMP_0324,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0348,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0360,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0468,GROUP_0138,,EUR,dynamicsAx,2.0,200000.0,149616.67,0.74808335,True,False,True,True,True,7.0,False,False
COMP_0484,GROUP_0138,,EUR,dynamicsAx,2.0,100000.0,94585.18,0.9458517999999999,True,False,True,True,True,7.0,False,False
COMP_0490,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,False,True,7.0,False,False
COMP_0501,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0589,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0677,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0718,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,False,True,7.0,False,False
COMP_1010,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_1060,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_1200,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,False,True,7.0,False,False
COMP_1246,GROUP_0138,,EUR,dynamicsAx,,,,,False,False,True,True,True,7.0,False,False
COMP_0140,GROUP_0072,,EUR,businessCentral,3.0,1421503.1400000001,700122.93,0.49252295707204696,True,True,True,False,True,16.0,False,False
COMP_0642,GROUP_0072,,EUR,businessCentral,3.0,6361354.61,6132200.46,0.9639771457419192,True,True,True,False,True,15.0,False,False
COMP_0061,GROUP_0022,,EUR,,,,,,False,False,False,True,True,10.0,False,False
COMP_0106,GROUP_0022,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0279,GROUP_0022,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0337,GROUP_0022,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0634,GROUP_0022,,EUR,,,,,,False,False,False,True,True,10.0,False,False
COMP_0640,GROUP_0022,,EUR,netsuite,1.0,71842.75,71842.75,1.0,True,True,True,True,True,24.0,False,False
COMP_0732,GROUP_0022,,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0764,GROUP_0022,,EUR,netsuite,1.0,1200000.0,0.0,0.0,True,True,True,True,True,24.0,True,False
COMP_0907,GROUP_0022,,EUR,netsuite,1.0,31602.51,31602.51,1.0,True,True,True,False,True,24.0,False,False
COMP_0908,GROUP_0022,,EUR,netsuite,,,,,False,True,True,True,True,24.0,False,False
COMP_1075,GROUP_0022,,EUR,,,,,,False,False,False,False,True,11.0,False,True
COMP_1182,GROUP_0022,ES,EUR,netsuite,1.0,206500.0,516250.0,1.0,True,True,True,True,True,24.0,False,True
COMP_1245,GROUP_0022,,EUR,netsuite,2.0,103445.26,103445.26,1.0,True,True,True,False,True,24.0,False,False
COMP_0403,GROUP_0201,ES,EUR,businessCentral,1.0,2499999.99,1377523.42,0.5510093702040374,True,True,True,False,True,11.0,False,False
COMP_0005,GROUP_0092,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0227,GROUP_0092,,EUR,,2.0,63525.27,0.0,0.0,True,False,False,False,True,20.0,False,False
COMP_0417,GROUP_0092,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0505,GROUP_0092,,EUR,,11.0,11250000.0,4350702.4,0.38672910222222223,True,False,False,True,True,21.0,False,True
COMP_1047,GROUP_0092,,EUR,,,,,,False,False,False,True,True,20.0,True,False
COMP_1145,GROUP_0092,,EUR,,,,,,False,False,False,False,True,20.0,True,False
COMP_0055,GROUP_0131,,EUR,r3,,,,,False,True,True,True,True,19.0,True,True
COMP_0402,GROUP_0131,,EUR,,11.0,6598783.04,4453704.4,0.6749281455387871,True,False,False,True,True,16.0,False,False
COMP_0456,GROUP_0131,,EUR,,4.0,1594016.53,1436506.99,0.9011870096478861,True,False,False,True,True,16.0,True,False
COMP_0478,GROUP_0131,,EUR,,,,,,False,False,False,True,True,16.0,True,False
COMP_0704,GROUP_0131,,EUR,,,,,,False,False,False,False,True,15.0,False,False
COMP_0854,GROUP_0131,,EUR,sapByd,,,,,False,True,True,True,True,16.0,True,False
COMP_0928,GROUP_0131,,EUR,,13.0,3344941.93,1934779.81,0.5784195512177397,True,False,False,True,True,16.0,False,True
COMP_1059,GROUP_0131,,EUR,,1.0,186135.92,186135.92,1.0,True,False,False,True,True,16.0,False,False
COMP_1076,GROUP_0131,,EUR,,1.0,10212.12,3971.38,0.3888888888888889,True,False,False,False,True,16.0,True,False
COMP_0216,GROUP_0067,,EUR,,8.0,7482338.33,4394602.45,0.5873300906990663,True,False,False,True,True,20.0,False,False
COMP_0407,GROUP_0067,,EUR,,2.0,506000.0,455645.93,0.9004860276679841,True,False,False,True,True,20.0,False,False
COMP_0705,GROUP_0067,,EUR,,1.0,10250000.0,8339972.41,0.8136558448780488,True,False,False,True,True,20.0,False,False
COMP_0929,GROUP_0067,,EUR,,4.0,925600.0,576064.86,0.6223691227312014,True,False,False,True,True,20.0,False,False
COMP_1048,GROUP_0067,,EUR,,1.0,250000.0,78818.72,0.31527488,True,False,False,True,True,20.0,False,False
COMP_1275,GROUP_0067,,EUR,,3.0,1630392.02,509295.8,0.31237628358853226,True,False,False,True,True,20.0,False,False
COMP_0206,GROUP_0239,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0303,GROUP_0239,,EUR,,,,,,False,False,False,True,True,8.0,True,False
COMP_0603,GROUP_0239,,EUR,,1.0,250000.0,0.0,0.0,True,False,False,False,True,8.0,False,False
COMP_0683,GROUP_0239,,EUR,,5.0,5000000.0,2080130.19,0.416026038,True,False,False,False,False,,False,False
COMP_1179,GROUP_0239,,EUR,,,,,,False,False,False,False,True,8.0,False,False
