company_id,group_id,business_kind,sector_set,n_sectors,top_sector,top_sector_score,tenor,product_fit,kind_score,goods_score,service_score,regime_id,regime_label,confidence,n_tx,n_cat_tx,has_invoices,uncat_share,has_tpv,has_confirming,has_factoring,has_saving,has_lineofcredit,payroll_share,pos_cash_share,dso,dpo,n_customers,hhi_ar,goods_docs,service_tokens,runway_m
COMP_1030,GROUP_0108,producto,mayorista / distribución | industria | holding / tesorería,3,mayorista / distribución,0.593363,12 meses,Factoring | Reserve · póliza | Confirming | FX Shield,-0.203868,0.669006,0.465138,1,liquidación TPV + cobros masivos,0.267332,306,294,true,0.142451,0,0,0,0,0,0.0460137,0,0,15,28,0.36782,0,0,0.0848699
COMP_1031,GROUP_0187,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.584942,12 meses,Reserve · póliza | Yield · barrido,-0.0814202,0.659693,0.578273,1,liquidación TPV + cobros masivos,0.154213,1737,1270,false,0.518119,0,0,0,0,0,0.110916,4.19755e-05,,,,,,,2.30988
COMP_1032,GROUP_0023,producto,construcción | mayorista / distribución,2,construcción,0.572523,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.340085,0.580625,0.240539,1,liquidación TPV + cobros masivos,0.155302,71,45,true,0.141362,0,0,0,0,0,0,0,0,,2,0.509751,0,0,37.0862
COMP_1033,GROUP_0142,producto,comercio minorista,1,comercio minorista,0.695641,días,Reserve · póliza | FX Shield | Yield · barrido,-0.180274,0.689095,0.508821,1,liquidación TPV + cobros masivos,0.160088,449,428,true,0.00208524,0,0,0,0,0,0.00798801,0.35078,42,11,4,0.863586,0,0,0.621462
COMP_1034,GROUP_0128,mixto,holding / tesorería,1,holding / tesorería,0.693144,largo,Reserve · póliza | FX Shield | Yield · barrido,0.0168837,0.408244,0.425127,1,liquidación TPV + cobros masivos,0.101698,1108,1027,false,0.495191,0,0,0,0,0,0,3.74361e-06,,,,,,,0.179571
COMP_1035,GROUP_0148,mixto,comercio minorista | hostelería,2,comercio minorista,0.674448,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0280651,0.729628,0.701563,1,liquidación TPV + cobros masivos,0.408358,7486,6321,true,0.181205,0,0,0,0,1,0.0759768,0.108589,0,28,20,0.958632,0,0,0.0142091
COMP_1036,GROUP_0121,mixto,mayorista / distribución | holding / tesorería,2,mayorista / distribución,0.6535,12 meses,Yield · barrido | Reserve · póliza | FX Shield,-0.027439,0.733844,0.706405,1,liquidación TPV + cobros masivos,0.460204,4467,3930,false,0.133094,0,1,0,0,1,0.0385367,0.000467872,,,,,,,1.23447
COMP_1037,GROUP_0081,producto,comercio minorista | alquiler / inmobiliario,2,comercio minorista,0.781464,días,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,-0.156624,0.744975,0.588351,1,liquidación TPV + cobros masivos,0.325605,16430,12876,true,0.0897805,1,0,0,0,1,0.0239438,0.186403,1,3,203,0.756121,0,0.00764628,0.0892909
COMP_1038,GROUP_0018,producto,alquiler / inmobiliario | energía | mayorista / distribución,3,alquiler / inmobiliario,0.78,12 meses,Factoring | Reserve · póliza | Yield · barrido | FX Shield,-0.0804714,0.638698,0.558226,1,liquidación TPV + cobros masivos,0.361853,1810,1486,true,0.306225,0,1,0,0,1,0.0469401,0.000114561,30,30,24,0.499482,0,0.0239521,2.5338
COMP_1039,GROUP_0146,servicio,hostelería,1,hostelería,0.5157,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.0740013,0.632974,0.706976,1,liquidación TPV + cobros masivos,0.427098,1205,1056,false,0.0129271,0,0,0,0,1,0.185987,0.0411448,,,,,,,-0.534463
COMP_1040,GROUP_0056,producto,comercio minorista,1,comercio minorista,0.737484,días,Reserve · póliza | Yield · barrido | FX Shield,-0.263049,0.708891,0.445842,1,liquidación TPV + cobros masivos,0.226844,213,186,true,0.192598,0,0,0,0,0,0.0370402,0.185439,10,8,4,0.283927,0,0,1.41382
COMP_1041,GROUP_0007,producto,holding / tesorería | mayorista / distribución | construcción,3,holding / tesorería,0.669325,largo,Reserve · póliza | Yield · barrido | FX Shield,-0.432054,0.620754,0.188699,1,liquidación TPV + cobros masivos,0.0676009,87,79,false,0.0439591,0,0,0,0,0,0,0,,,,,,,1.3007
COMP_1042,GROUP_0012,producto,software / suscripción,1,software / suscripción,0.78,largo,Yield · barrido | FX Shield | Reserve · póliza,-0.251581,0.535671,0.284091,2,cobros,0.0106181,130,24,true,0.784148,0,0,0,0,0,0,0,0,0,17,0.260869,0,0,3391.94
COMP_1043,GROUP_0047,producto,servicios profesionales | mayorista / distribución,2,servicios profesionales,0.72,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,-0.129571,0.674962,0.545391,1,liquidación TPV + cobros masivos,0.173305,1046,830,true,0.00357361,0,0,0,0,0,0.0012794,6.50779e-06,30,10,30,0.285278,0,0.00518135,-7.94113e-18
COMP_1044,GROUP_0076,producto,comercio minorista | mayorista / distribución,2,comercio minorista,0.598436,días,Reserve · póliza | FX Shield | Yield · barrido,-0.227238,0.663215,0.435976,1,liquidación TPV + cobros masivos,0.152382,5959,4197,false,0.214113,0,0,0,0,0,0.00034754,0.000412724,,,,,,,0.199402
COMP_1045,GROUP_0141,mixto,servicios profesionales | comercio minorista,2,servicios profesionales,0.562597,6 meses,Yield · barrido | Reserve · póliza | Factoring | FX Shield,0.0198218,0.543996,0.563817,1,liquidación TPV + cobros masivos,0.274163,3430,3335,true,0.0151214,0,0,0,0,1,0.00875971,5.12014e-05,2,0,497,0.0328434,0,0.00988875,2.07119
COMP_1046,GROUP_0079,servicio,alquiler / inmobiliario | servicios profesionales,2,alquiler / inmobiliario,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | Seguro de cobro,0.259961,0.630925,0.890885,1,liquidación TPV + cobros masivos,0.227722,1483,1375,true,0.00616472,0,1,0,0,1,0.419062,0.000108627,,,79,0.571245,0,0.14315,
COMP_1047,GROUP_0092,mixto,servicios profesionales,1,servicios profesionales,0.495105,6 meses,Yield · barrido | Reserve · póliza,0.0388028,0.500414,0.539217,1,liquidación TPV + cobros masivos,0.143426,388,330,false,0.119592,0,0,0,0,0,0.0463901,0,,,,,,,1.4277
COMP_1048,GROUP_0067,servicio,hostelería | servicios profesionales,2,hostelería,0.533513,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.254728,0.652858,0.907587,1,liquidación TPV + cobros masivos,0.456698,11351,10430,false,0.0882935,0,0,0,0,0,0.28741,0.0402933,,,,,,,3.72791
COMP_1049,GROUP_0025,servicio,servicios profesionales | mayorista / distribución,2,servicios profesionales,0.715986,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.232454,0.705758,0.938212,1,liquidación TPV + cobros masivos,0.31246,4091,3584,true,0.074207,0,1,0,0,1,0.329982,0.00172171,30,58,353,0.0847826,0,0.259948,0.373598
COMP_1050,GROUP_0047,mixto,mayorista / distribución | industria,2,mayorista / distribución,0.562372,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,-0.0220693,0.641734,0.619665,1,liquidación TPV + cobros masivos,0.279944,372,304,true,0.146316,0,0,0,0,0,0.0716073,0,15,42,42,0.56545,0,0,0.680822
COMP_1051,GROUP_0095,producto,mayorista / distribución,1,mayorista / distribución,0.605931,12 meses,Yield · barrido | Reserve · póliza,-0.304124,0.634838,0.330714,1,liquidación TPV + cobros masivos,0.0783185,43,43,false,0,0,0,0,0,0,0,0,,,,,,,11.7797
COMP_1052,GROUP_0222,producto,comercio minorista | mayorista / distribución,2,comercio minorista,0.653812,días,Reserve · póliza | Factoring | Confirming | FX Shield,-0.364983,0.787487,0.422505,1,liquidación TPV + cobros masivos,0.184695,707,675,true,0.0166417,0,0,0,0,0,0.0251511,0.00568496,0,23,152,0.0278401,0,0,0.257082
COMP_1053,GROUP_0002,producto,mayorista / distribución,1,mayorista / distribución,0.713995,12 meses,Reserve · póliza,-0.075357,0.768641,0.693284,1,liquidación TPV + cobros masivos,0.445064,14439,14254,false,0.0521952,0,1,0,0,1,0.0219474,0.00113231,,,,,,,0.0899126
COMP_1054,GROUP_0159,producto,construcción | mayorista / distribución,2,construcción,0.598956,6 meses,Reserve · póliza | Yield · barrido,-0.407605,0.523612,0.116007,1,liquidación TPV + cobros masivos,0.108707,77,28,false,0.458407,0,0,0,0,0,0,0,,,,,,,3.22665
COMP_1055,GROUP_0087,insuficiente,,0,,,,,,,,,sin cobertura,,164,17,false,0.860793,0,0,0,0,0,0,0,,,,,,,0.155763
COMP_1056,GROUP_0152,producto,comercio minorista,1,comercio minorista,0.717119,días,Reserve · póliza | FX Shield | Yield · barrido,-0.216812,0.521748,0.304936,1,liquidación TPV + cobros masivos,0.0900927,1210,62,false,0.962402,0,0,0,0,0,3.14064e-05,0.0133005,,,,,,,0.00709565
COMP_1057,GROUP_0218,servicio,software / suscripción | servicios profesionales,2,software / suscripción,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.285469,0.571682,0.857151,1,liquidación TPV + cobros masivos,0.241312,1032,956,true,0.104144,0,0,0,0,0,0.366184,8.82697e-05,30,0,29,0.677083,0,0.0392157,0.444657
COMP_1058,GROUP_0124,producto,hostelería | construcción | comercio minorista,3,hostelería,0.606442,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,-0.0719167,0.712961,0.641045,1,liquidación TPV + cobros masivos,0.277297,464,360,true,0.0875049,0,0,0,0,0,0.293711,0.035384,30,45,29,0.120365,0,0,0.525946
COMP_1059,GROUP_0131,servicio,servicios profesionales,1,servicios profesionales,0.573688,6 meses,Reserve · póliza | Yield · barrido,0.334762,0.608948,0.943709,1,liquidación TPV + cobros masivos,0.335177,2362,2231,false,0.0500467,0,0,0,0,0,0.495397,0.00040734,,,,,,,0.0465551
COMP_1060,GROUP_0138,servicio,holding / tesorería | servicios profesionales,2,holding / tesorería,0.572597,largo,Reserve · póliza | Yield · barrido | FX Shield,0.137778,0.503521,0.641299,1,liquidación TPV + cobros masivos,0.275209,654,577,false,0.0511591,0,0,0,0,0,0.115902,0,,,,,,,0.163
COMP_1061,GROUP_0111,producto,comercio minorista,1,comercio minorista,0.730562,días,Reserve · póliza | Yield · barrido | FX Shield,-0.454271,0.821929,0.367658,1,liquidación TPV + cobros masivos,0.214672,822,691,true,0.395661,0,0,0,0,0,0.00975864,0.0261036,0,28,114,0.241141,0,0,1.18325
COMP_1062,GROUP_0048,producto,holding / tesorería | mayorista / distribución | construcción,3,holding / tesorería,0.59218,largo,Factoring | Reserve · póliza | FX Shield | Confirming,-0.271938,0.59585,0.323912,1,liquidación TPV + cobros masivos,0.209394,221,219,true,0.114856,0,0,0,0,0,0,0,0,26.5,21,0.202037,0,0,0.757149
COMP_1063,GROUP_0222,producto,comercio minorista,1,comercio minorista,0.715709,días,Yield · barrido | Reserve · póliza | FX Shield,-0.146272,0.80838,0.662108,1,liquidación TPV + cobros masivos,0.288638,2386,1841,true,0.157571,0,0,0,0,0,0.0370464,0.0362801,0,16.5,1247,0.00266428,0,0.000487211,7.46727
COMP_1064,GROUP_0056,servicio,servicios profesionales,1,servicios profesionales,0.517591,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.1822,0.59241,0.774609,1,liquidación TPV + cobros masivos,0.290686,557,484,true,0.0757239,0,0,0,0,0,0.351813,0.000170368,17,7,12,0.533305,0,0,0.337148
COMP_1065,GROUP_0215,insuficiente,,0,,,,,,,,,sin cobertura,,93,21,true,0.649713,0,0,0,0,0,0,0.0336289,0.5,1,33,0.102643,0,0,
COMP_1066,GROUP_0051,mixto,comercio minorista | hostelería | mayorista / distribución,3,comercio minorista,0.642533,días,Reserve · póliza | Yield · barrido | FX Shield,0.0290138,0.809859,0.838873,1,liquidación TPV + cobros masivos,0.412323,15121,13068,false,0.110759,0,1,0,0,1,0.117404,0.202214,,,,,,,0.718197
COMP_1067,GROUP_0211,producto,comercio minorista,1,comercio minorista,0.715277,días,Reserve · póliza | FX Shield | Yield · barrido,-0.217612,0.717947,0.500335,1,liquidación TPV + cobros masivos,0.0947285,9159,4122,true,0.467069,0,0,0,0,0,0,0.00960577,5,24,561,0.039561,0,0.0103806,0.736821
COMP_1068,GROUP_0209,insuficiente,,0,,,,,,,,,sin cobertura,,12,7,false,0.927914,1,1,1,0,1,0,0.446809,,,,,,,
COMP_1069,GROUP_0155,producto,alquiler / inmobiliario,1,alquiler / inmobiliario,0.78,largo,Reserve · póliza | Yield · barrido | Seguro de cobro,-0.273148,0.762126,0.488978,1,liquidación TPV + cobros masivos,0.223318,449,441,true,0.00997179,0,0,0,0,0,0.000361725,0.00315327,31,30,9,0.244147,0,0.0882353,0.131246
COMP_1070,GROUP_0031,mixto,hostelería | software / suscripción | alquiler / inmobiliario,3,hostelería,0.78,largo,Yield · barrido | Reserve · póliza | FX Shield | Seguro de cobro,0.0633528,0.719478,0.78283,1,liquidación TPV + cobros masivos,0.296514,1995,1109,true,0.384046,0,0,0,0,1,0.14814,0.00212708,62.5,89,116,0.0543488,0,0.278411,1.94772
COMP_1071,GROUP_0164,producto,construcción,1,construcción,0.664726,6 meses,Factoring | Reserve · póliza | Seguro de cobro,-0.250808,0.512952,0.262144,1,liquidación TPV + cobros masivos,0.103111,153,61,true,0.990823,0,0,0,0,0,0,2.6162e-05,,0,0,,0,0,0.00330664
COMP_1072,GROUP_0081,producto,comercio minorista,1,comercio minorista,0.779506,días,Reserve · póliza | FX Shield | Yield · barrido,-0.267774,0.751165,0.483391,1,liquidación TPV + cobros masivos,0.30824,15391,13610,true,0.077535,1,0,0,0,1,0.0246791,0.176314,1,5,220,0.812988,0,0,0.0258778
COMP_1073,GROUP_0142,producto,construcción | mayorista / distribución,2,construcción,0.663934,6 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.344662,0.609926,0.265263,1,liquidación TPV + cobros masivos,0.167539,28,27,true,0.00212851,0,0,0,0,0,0,0,,17.5,0,,0,0,10.1938
COMP_1074,GROUP_0238,producto,mayorista / distribución | construcción | industria,3,mayorista / distribución,0.61742,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.202853,0.651287,0.448434,1,liquidación TPV + cobros masivos,0.24479,766,710,true,0.00393822,0,0,0,0,0,0.086548,0,24,30,8,0.721179,0,0,0.118601
COMP_1075,GROUP_0022,producto,holding / tesorería,1,holding / tesorería,0.68693,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.228968,0.504971,0.276003,1,liquidación TPV + cobros masivos,0.226472,1062,215,false,0.629808,0,0,0,0,0,0.000272384,0,,,,,,,0.0411542
COMP_1076,GROUP_0131,mixto,industria | servicios profesionales | holding / tesorería,3,industria,0.626443,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0664828,0.536454,0.602937,1,liquidación TPV + cobros masivos,0.067183,1105,995,false,0.06124,0,0,0,0,0,0.39969,0,,,,,,,-0.00146804
COMP_1077,GROUP_0081,mixto,software / suscripción | alquiler / inmobiliario,2,software / suscripción,0.78,largo,Reserve · póliza | Yield · barrido | FX Shield | Seguro de cobro,0.0323891,0.617918,0.650307,1,liquidación TPV + cobros masivos,0.343855,14930,13020,true,0.0302459,0,0,0,0,0,0.0298523,4.61402e-06,5,1,139,0.15894,0,0.00406064,0.0943593
COMP_1078,GROUP_0013,producto,comercio minorista | construcción,2,comercio minorista,0.733903,días,Reserve · póliza | Factoring | Yield · barrido | FX Shield,-0.283653,0.636413,0.35276,1,liquidación TPV + cobros masivos,0.105862,625,252,true,0.383912,0,0,0,0,0,0,0.314988,43,23,60,0.144882,0,0,1.06135
COMP_1079,GROUP_0141,servicio,servicios profesionales,1,servicios profesionales,0.72,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.101427,0.689043,0.790469,1,liquidación TPV + cobros masivos,0.385307,1053,985,true,0.0491867,0,0,0,0,1,0.242053,0.00153589,12,8,56,0.204552,0,0.126949,0.0918426
COMP_1080,GROUP_0007,servicio,servicios profesionales,1,servicios profesionales,0.602133,6 meses,Yield · barrido | Reserve · póliza,0.296396,0.53459,0.830986,1,liquidación TPV + cobros masivos,0.169885,228,179,false,0.0255781,0,0,0,0,0,0.433599,0,,,,,,,1.03352
COMP_1081,GROUP_0108,producto,comercio minorista | industria | construcción,3,comercio minorista,0.594115,días,Reserve · póliza | Factoring | Confirming | FX Shield,-0.135581,0.666444,0.530863,1,liquidación TPV + cobros masivos,0.383706,4177,2421,true,0.0117406,0,0,0,0,0,0.0978002,0.00254528,0,6,60,0.591181,0,0,-0.220323
COMP_1082,GROUP_0142,producto,comercio minorista | construcción,2,comercio minorista,0.654668,días,Reserve · póliza | Yield · barrido | Factoring | FX Shield,-0.340638,0.678146,0.337508,1,liquidación TPV + cobros masivos,0.240373,462,416,true,0.847921,0,0,0,0,0,0.00645304,0.0134768,20,29,6,0.503207,0,0,2.29457
COMP_1083,GROUP_0199,producto,comercio minorista,1,comercio minorista,0.817575,días,Yield · barrido | Reserve · póliza | FX Shield,-0.540986,0.710439,0.169454,3,liquidación de efectivo + retirada de efectivo,0.0151991,133,83,false,0.504493,0,0,0,0,0,0,0.0850658,,,,,,,14.2182
COMP_1084,GROUP_0172,producto,holding / tesorería,1,holding / tesorería,0.728563,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.504481,0.630489,0.126008,1,liquidación TPV + cobros masivos,0.0689092,807,798,false,1.48609e-05,0,0,0,0,0,0,0,,,,,,,-7.41239e-17
COMP_1085,GROUP_0137,producto,construcción,1,construcción,0.533954,6 meses,Factoring | Reserve · póliza | Seguro de cobro,-0.0994578,0.5437,0.444242,1,liquidación TPV + cobros masivos,0.132697,351,210,true,0.535263,0,0,0,0,0,0,0,0,42,15,0.136576,0,0.0486111,1.09322
COMP_1086,GROUP_0193,servicio,comercio minorista | holding / tesorería,2,comercio minorista,0.573126,días,Yield · barrido | Reserve · póliza | FX Shield,0.132636,0.608741,0.741376,1,liquidación TPV + cobros masivos,0.312317,18738,17762,false,0.0244481,0,0,0,0,0,0.0190178,0.0488941,,,,,,,6.12449
COMP_1087,GROUP_0182,servicio,servicios profesionales,1,servicios profesionales,0.48062,6 meses,Reserve · póliza | Yield · barrido,0.175604,0.437448,0.613052,1,liquidación TPV + cobros masivos,0.111255,1307,124,false,0.774409,0,0,0,0,0,0,0,,,,,,,-0.000937937
COMP_1088,GROUP_0234,producto,construcción,1,construcción,0.584754,6 meses,Reserve · póliza,-0.25534,0.442419,0.187079,1,liquidación TPV + cobros masivos,0.0903237,75,25,false,0.650793,0,0,0,0,0,0.000132554,0,,,,,,,0.549832
COMP_1089,GROUP_0108,producto,comercio minorista,1,comercio minorista,0.8472,días,Reserve · póliza | FX Shield | Yield · barrido,-0.505507,0.776611,0.271104,1,liquidación TPV + cobros masivos,0.0702152,415,230,true,0.679459,0,0,0,0,0,0,0.250476,0,8.5,16,0.191446,0,0,0.0439331
COMP_1090,GROUP_0070,producto,comercio minorista,1,comercio minorista,0.779464,días,Yield · barrido | Reserve · póliza | FX Shield,-0.265424,0.6686,0.403176,1,liquidación TPV + cobros masivos,0.287252,17190,16718,false,0.0493685,0,0,0,0,0,0.0121848,0.147685,,,,,,,7.03423
COMP_1091,GROUP_0103,mixto,mayorista / distribución | comercio minorista | hostelería,3,mayorista / distribución,0.605447,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0166076,0.779826,0.796434,1,liquidación TPV + cobros masivos,0.486099,17109,14150,false,0.0468054,0,1,0,0,1,0.0536511,0.0152626,,,,,,,0.0172587
COMP_1092,GROUP_0236,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.600338,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.213937,0.460853,0.67479,1,liquidación TPV + cobros masivos,0.0498321,265,209,false,0.0417562,0,0,0,0,0,0.395659,0,,,,,,,0.589474
COMP_1093,GROUP_0200,producto,construcción | holding / tesorería | mayorista / distribución,3,construcción,0.680163,6 meses,Factoring | Reserve · póliza | FX Shield | Confirming,-0.248452,0.62808,0.379628,1,liquidación TPV + cobros masivos,0.184391,989,783,true,0.0198467,0,0,0,0,0,0,0.000507918,30,6,17,0.278563,0,0.0876289,0.999369
COMP_1094,GROUP_0017,mixto,mayorista / distribución,1,mayorista / distribución,0.470457,12 meses,Reserve · póliza,0.0157829,0.520091,0.535874,1,liquidación TPV + cobros masivos,0.245033,380,346,false,0.334947,0,0,0,0,0,0.00495215,0,,,,,,,0.120346
COMP_1095,GROUP_0118,servicio,servicios profesionales,1,servicios profesionales,0.511609,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.157573,0.58858,0.746153,1,liquidación TPV + cobros masivos,0.252369,4958,4431,true,0.00567296,0,0,0,0,0,0.257891,0.000120998,0,21,1741,0.041819,0,0,0.0253612
COMP_1096,GROUP_0125,servicio,holding / tesorería | servicios profesionales,2,holding / tesorería,0.598488,largo,Yield · barrido | Reserve · póliza | FX Shield,0.152303,0.441384,0.593687,1,liquidación TPV + cobros masivos,0.207486,5523,5274,false,0.0938676,0,0,0,0,0,0.115126,0,,,,,,,49.1
COMP_1097,GROUP_0044,servicio,servicios profesionales,1,servicios profesionales,0.68,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.110926,0.496719,0.607645,1,liquidación TPV + cobros masivos,0.157322,101,31,true,0.538866,0,0,0,0,0,0,0,60,60,12,0.173864,0,0.0517241,0.851196
COMP_1098,GROUP_0103,mixto,comercio minorista,1,comercio minorista,0.591787,días,Yield · barrido | Reserve · póliza | FX Shield,-0.039214,0.694283,0.655069,1,liquidación TPV + cobros masivos,0.340847,424,420,false,0,0,0,0,0,0,0.0120804,0.0117943,,,,,,,2.11799
COMP_1099,GROUP_0125,producto,comercio minorista,1,comercio minorista,0.741145,días,Reserve · póliza | Yield · barrido | FX Shield,-0.180477,0.516156,0.335678,1,liquidación TPV + cobros masivos,0.0460583,1295,742,false,0.678718,0,0,0,0,0,0,0.0158184,,,,,,,
COMP_1100,GROUP_0070,producto,construcción | mayorista / distribución | holding / tesorería,3,construcción,0.669626,6 meses,Factoring | Reserve · póliza | FX Shield | Confirming,-0.39807,0.666995,0.268925,1,liquidación TPV + cobros masivos,0.0905637,138,115,true,0.0231142,0,0,0,0,0,0,0,,30,1,1,0,0,0.0583787
COMP_1101,GROUP_0236,producto,comercio minorista,1,comercio minorista,0.729961,días,Yield · barrido | Reserve · póliza | FX Shield,-0.39675,0.579122,0.182371,1,liquidación TPV + cobros masivos,0.249074,75,53,false,0.411839,0,0,0,0,0,0,0.0127822,,,,,,,14.745
COMP_1102,GROUP_0087,mixto,,0,,,,,-0.0387336,0.434134,0.395401,1,liquidación TPV + cobros masivos,0.203437,905,137,false,0.83109,0,0,0,0,0,0,0,,,,,,,0.496204
COMP_1103,GROUP_0236,producto,mayorista / distribución,1,mayorista / distribución,0.60745,12 meses,Reserve · póliza,-0.29337,0.654515,0.361145,1,liquidación TPV + cobros masivos,0.0654363,204,111,false,0.616291,0,0,0,0,0,0,0,,,,,,,0.0636548
COMP_1104,GROUP_0107,producto,comercio minorista | mayorista / distribución,2,comercio minorista,0.690931,días,Reserve · póliza | Factoring | Confirming | FX Shield,-0.248954,0.78955,0.540596,1,liquidación TPV + cobros masivos,0.0584372,491,321,true,0.208383,0,0,0,0,0,0,0.151019,62,,32,0.266791,0,0,0.341187
COMP_1105,GROUP_0094,producto,comercio minorista,1,comercio minorista,0.71009,días,Reserve · póliza | Yield · barrido | FX Shield,-0.111595,0.769603,0.658008,1,liquidación TPV + cobros masivos,0.115372,2679,1874,true,0.659807,0,0,0,0,0,0,0.031125,28,20,602,0.00602717,0,0.0246914,
COMP_1106,GROUP_0056,producto,mayorista / distribución,1,mayorista / distribución,0.736181,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.101833,0.826706,0.724873,1,liquidación TPV + cobros masivos,0.370894,529,526,true,0.019061,0,1,0,0,1,0.304958,0.0468226,64,19,27,0.0886927,0,0,0.0397759
COMP_1107,GROUP_0103,servicio,servicios profesionales,1,servicios profesionales,0.501471,6 meses,Yield · barrido | Reserve · póliza,0.112645,0.701326,0.813971,1,liquidación TPV + cobros masivos,0.388366,3137,3051,false,0.0780844,0,0,0,0,0,0.0547758,0.0024736,,,,,,,2.60491
COMP_1108,GROUP_0119,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.620594,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.0743594,0.599136,0.524777,1,liquidación TPV + cobros masivos,0.133439,382,93,true,0.379735,0,0,0,0,0,0,0,51.5,28,85,0.153151,0,0,0.199486
COMP_1109,GROUP_0205,mixto,software / suscripción,1,software / suscripción,0.78,largo,Yield · barrido | FX Shield | Reserve · póliza,-0.0696893,0.679272,0.609583,1,liquidación TPV + cobros masivos,0.338046,2588,2205,true,0.00290807,0,0,0,0,0,0.0438448,0.00735444,49,23,149,0.0538304,0,0.0005,250.981
COMP_1110,GROUP_0182,producto,construcción,1,construcción,0.668429,6 meses,Factoring | Reserve · póliza | Seguro de cobro,-0.115937,0.59437,0.478433,1,liquidación TPV + cobros masivos,0.238822,2920,447,true,0.884036,0,0,0,0,0,0.026109,0.0187828,102.5,32,67,0.107521,0,0,0.127919
COMP_1111,GROUP_0169,insuficiente,,0,,,,,,,,,sin cobertura,,362,12,false,0.913888,0,0,0,0,0,0,0,,,,,,,0.199584
COMP_1112,GROUP_0170,insuficiente,,0,,,,,,,,,sin cobertura,,254,18,false,0.7789,0,0,0,0,0,0,0,,,,,,,1.30314
COMP_1113,GROUP_0018,producto,comercio minorista,1,comercio minorista,0.688545,días,Reserve · póliza | Yield · barrido | FX Shield,-0.147016,0.592484,0.445468,1,liquidación TPV + cobros masivos,0.220928,136,122,true,0.491989,0,0,0,0,0,0,0.0104908,15,30,5,0.293712,0,0,1.87307
COMP_1114,GROUP_0236,mixto,holding / tesorería,1,holding / tesorería,0.674917,largo,Yield · barrido | FX Shield | Reserve · póliza,-0.0691672,0.468724,0.399557,1,liquidación TPV + cobros masivos,0.282475,67,60,false,0.182432,0,0,0,0,0,0,0,,,,,,,11.1386
COMP_1115,GROUP_0064,producto,construcción | mayorista / distribución | hostelería,3,construcción,0.584545,6 meses,Reserve · póliza | FX Shield | Yield · barrido,-0.273978,0.707539,0.433562,1,liquidación TPV + cobros masivos,0.22687,1073,654,false,0.579658,0,0,0,0,0,0.139518,0.00164194,,,,,,,0.418825
COMP_1116,GROUP_0169,insuficiente,,0,,,,,,,,,sin cobertura,,237,6,false,0.881609,0,0,0,0,0,0,0,,,,,,,0.16277
COMP_1117,GROUP_0139,producto,holding / tesorería,1,holding / tesorería,0.678438,largo,Yield · barrido | FX Shield | Reserve · póliza,-0.254344,0.503521,0.249178,1,liquidación TPV + cobros masivos,0.243931,57,56,false,0.0802483,0,0,0,0,0,0,0,,,,,,,
COMP_1118,GROUP_0023,mixto,industria,1,industria,0.554386,12 meses,Factoring | Reserve · póliza | Confirming,-0.00327883,0.602529,0.59925,1,liquidación TPV + cobros masivos,0.069973,144,144,true,0,0,0,0,0,0,0.523326,0,3,4,1,1,0,0,0.107849
COMP_1119,GROUP_0187,producto,construcción | mayorista / distribución | industria,3,construcción,0.567001,12 meses,Reserve · póliza,-0.107573,0.54681,0.439238,1,liquidación TPV + cobros masivos,0.135861,317,142,false,0.0743317,0,0,0,0,0,0.101573,0,,,,,,,1.36971
COMP_1120,GROUP_0250,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.551489,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,-0.203808,0.606442,0.402634,1,liquidación TPV + cobros masivos,0.231078,96,88,true,0.000593322,0,0,0,0,0,0,0,6.5,55,3,0.888574,0,0,13.493
